Time,NORD,CNOR,CSUD,SUD,SICI,SARD
01/01/2019 00:00:00,0.016,0.245,0.361,0.649,0.312,0.192
01/01/2019 01:00:00,0.426,0.654,0.696,0.626,0.896,0.473
01/01/2019 02:00:00,0.376,0.638,0.698,0.58,0.954,0.501
01/01/2019 03:00:00,0.325,0.615,0.694,0.568,0.974,0.509
01/01/2019 04:00:00,0.285,0.607,0.69,0.568,0.98,0.485
01/01/2019 05:00:00,0.267,0.601,0.676,0.563,0.981,0.417
01/01/2019 06:00:00,0.251,0.583,0.657,0.554,0.98,0.334
01/01/2019 07:00:00,0.217,0.55,0.633,0.532,0.977,0.264
01/01/2019 08:00:00,0.161,0.482,0.581,0.487,0.967,0.207
01/01/2019 09:00:00,0.068,0.388,0.47,0.413,0.949,0.162
01/01/2019 10:00:00,0.018,0.282,0.424,0.325,0.927,0.111
01/01/2019 11:00:00,0.01,0.201,0.348,0.243,0.903,0.07
01/01/2019 12:00:00,0.019,0.164,0.261,0.22,0.878,0.032
01/01/2019 13:00:00,0.032,0.168,0.19,0.22,0.853,0.011
01/01/2019 14:00:00,0.045,0.167,0.139,0.306,0.83,0.012
01/01/2019 15:00:00,0.05,0.161,0.11,0.425,0.812,0.039
01/01/2019 16:00:00,0.042,0.136,0.115,0.552,0.785,0.087
01/01/2019 17:00:00,0.04,0.1,0.127,0.627,0.742,0.154
01/01/2019 18:00:00,0.05,0.081,0.127,0.682,0.685,0.221
01/01/2019 19:00:00,0.08,0.078,0.12,0.729,0.621,0.296
01/01/2019 20:00:00,0.124,0.095,0.105,0.773,0.559,0.381
01/01/2019 21:00:00,0.166,0.136,0.083,0.806,0.519,0.481
01/01/2019 22:00:00,0.202,0.189,0.065,0.816,0.506,0.594
01/01/2019 23:00:00,0.231,0.25,0.059,0.798,0.498,0.722
02/01/2019 00:00:00,0.261,0.323,0.061,0.748,0.462,0.831
02/01/2019 01:00:00,0.28,0.413,0.071,0.685,0.417,0.902
02/01/2019 02:00:00,0.284,0.494,0.097,0.644,0.402,0.942
02/01/2019 03:00:00,0.295,0.544,0.144,0.626,0.458,0.963
02/01/2019 04:00:00,0.336,0.578,0.177,0.58,0.555,0.967
02/01/2019 05:00:00,0.395,0.602,0.201,0.498,0.68,0.963
02/01/2019 06:00:00,0.479,0.646,0.241,0.41,0.801,0.961
02/01/2019 07:00:00,0.583,0.68,0.298,0.329,0.872,0.969
02/01/2019 08:00:00,0.637,0.71,0.345,0.262,0.903,0.978
02/01/2019 09:00:00,0.592,0.712,0.432,0.227,0.914,0.983
02/01/2019 10:00:00,0.592,0.697,0.611,0.219,0.923,0.988
02/01/2019 11:00:00,0.658,0.712,0.762,0.213,0.929,0.99
02/01/2019 12:00:00,0.73,0.772,0.839,0.197,0.929,0.991
02/01/2019 13:00:00,0.79,0.831,0.874,0.16,0.93,0.991
02/01/2019 14:00:00,0.866,0.866,0.9,0.141,0.923,0.985
02/01/2019 15:00:00,0.942,0.893,0.925,0.135,0.899,0.959
02/01/2019 16:00:00,0.951,0.919,0.947,0.124,0.884,0.889
02/01/2019 17:00:00,0.922,0.944,0.96,0.148,0.885,0.773
02/01/2019 18:00:00,0.891,0.958,0.966,0.182,0.902,0.69
02/01/2019 19:00:00,0.879,0.948,0.966,0.219,0.935,0.687
02/01/2019 20:00:00,0.885,0.926,0.96,0.266,0.97,0.71
02/01/2019 21:00:00,0.888,0.927,0.952,0.371,0.988,0.702
02/01/2019 22:00:00,0.889,0.945,0.933,0.615,0.991,0.663
02/01/2019 23:00:00,0.892,0.954,0.894,0.85,0.991,0.584
03/01/2019 00:00:00,0.89,0.95,0.856,0.953,0.991,0.507
03/01/2019 01:00:00,0.88,0.941,0.849,0.981,0.991,0.444
03/01/2019 02:00:00,0.853,0.926,0.859,0.984,0.99,0.388
03/01/2019 03:00:00,0.831,0.907,0.858,0.977,0.986,0.332
03/01/2019 04:00:00,0.823,0.905,0.857,0.964,0.983,0.338
03/01/2019 05:00:00,0.821,0.917,0.855,0.957,0.979,0.413
03/01/2019 06:00:00,0.807,0.926,0.845,0.961,0.974,0.478
03/01/2019 07:00:00,0.77,0.925,0.842,0.969,0.969,0.525
03/01/2019 08:00:00,0.724,0.914,0.836,0.974,0.969,0.563
03/01/2019 09:00:00,0.674,0.888,0.817,0.972,0.967,0.58
03/01/2019 10:00:00,0.648,0.856,0.799,0.967,0.964,0.529
03/01/2019 11:00:00,0.656,0.821,0.785,0.964,0.958,0.428
03/01/2019 12:00:00,0.703,0.81,0.739,0.968,0.953,0.329
03/01/2019 13:00:00,0.739,0.831,0.692,0.975,0.948,0.245
03/01/2019 14:00:00,0.72,0.857,0.649,0.981,0.942,0.149
03/01/2019 15:00:00,0.653,0.852,0.613,0.984,0.94,0.084
03/01/2019 16:00:00,0.59,0.796,0.625,0.983,0.939,0.07
03/01/2019 17:00:00,0.596,0.674,0.643,0.976,0.935,0.085
03/01/2019 18:00:00,0.699,0.529,0.636,0.958,0.929,0.087
03/01/2019 19:00:00,0.805,0.54,0.615,0.923,0.925,0.072
03/01/2019 20:00:00,0.852,0.719,0.571,0.869,0.921,0.06
03/01/2019 21:00:00,0.838,0.868,0.501,0.82,0.918,0.06
03/01/2019 22:00:00,0.775,0.915,0.402,0.802,0.917,0.055
03/01/2019 23:00:00,0.677,0.917,0.317,0.815,0.919,0.037
04/01/2019 00:00:00,0.588,0.904,0.276,0.837,0.918,0.022
04/01/2019 01:00:00,0.568,0.891,0.294,0.858,0.912,0.012
04/01/2019 02:00:00,0.586,0.866,0.391,0.873,0.891,0.005
04/01/2019 03:00:00,0.559,0.833,0.528,0.881,0.85,0.002
04/01/2019 04:00:00,0.494,0.8,0.633,0.878,0.776,0.002
04/01/2019 05:00:00,0.444,0.765,0.661,0.861,0.675,0.003
04/01/2019 06:00:00,0.401,0.752,0.656,0.839,0.574,0.004
04/01/2019 07:00:00,0.345,0.76,0.646,0.817,0.479,0.009
04/01/2019 08:00:00,0.278,0.759,0.61,0.8,0.404,0.025
04/01/2019 09:00:00,0.211,0.737,0.538,0.779,0.362,0.051
04/01/2019 10:00:00,0.128,0.674,0.51,0.768,0.386,0.069
04/01/2019 11:00:00,0.085,0.595,0.469,0.766,0.493,0.07
04/01/2019 12:00:00,0.068,0.525,0.448,0.772,0.627,0.077
04/01/2019 13:00:00,0.082,0.469,0.471,0.786,0.724,0.097
04/01/2019 14:00:00,0.102,0.411,0.504,0.811,0.748,0.121
04/01/2019 15:00:00,0.131,0.337,0.502,0.834,0.728,0.152
04/01/2019 16:00:00,0.142,0.286,0.504,0.841,0.692,0.196
04/01/2019 17:00:00,0.117,0.255,0.489,0.835,0.651,0.251
04/01/2019 18:00:00,0.085,0.24,0.446,0.828,0.629,0.292
04/01/2019 19:00:00,0.049,0.219,0.401,0.819,0.635,0.279
04/01/2019 20:00:00,0.026,0.182,0.355,0.809,0.654,0.229
04/01/2019 21:00:00,0.018,0.155,0.307,0.794,0.698,0.218
04/01/2019 22:00:00,0.018,0.118,0.26,0.782,0.75,0.224
04/01/2019 23:00:00,0.025,0.093,0.228,0.779,0.803,0.217
05/01/2019 00:00:00,0.041,0.089,0.21,0.791,0.845,0.184
05/01/2019 01:00:00,0.066,0.1,0.189,0.812,0.871,0.139
05/01/2019 02:00:00,0.098,0.112,0.163,0.838,0.883,0.092
05/01/2019 03:00:00,0.142,0.132,0.131,0.866,0.888,0.051
05/01/2019 04:00:00,0.194,0.151,0.112,0.879,0.9,0.036
05/01/2019 05:00:00,0.225,0.168,0.094,0.884,0.914,0.037
05/01/2019 06:00:00,0.232,0.18,0.061,0.886,0.917,0.035
05/01/2019 07:00:00,0.242,0.206,0.027,0.883,0.907,0.028
05/01/2019 08:00:00,0.243,0.207,0.016,0.871,0.887,0.034
05/01/2019 09:00:00,0.266,0.193,0.009,0.849,0.852,0.06
05/01/2019 10:00:00,0.249,0.22,0.004,0.844,0.795,0.123
05/01/2019 11:00:00,0.219,0.264,0.012,0.854,0.743,0.272
05/01/2019 12:00:00,0.22,0.302,0.037,0.857,0.72,0.459
05/01/2019 13:00:00,0.218,0.328,0.061,0.845,0.704,0.618
05/01/2019 14:00:00,0.201,0.353,0.092,0.823,0.696,0.737
05/01/2019 15:00:00,0.188,0.369,0.128,0.809,0.701,0.826
05/01/2019 16:00:00,0.184,0.341,0.167,0.81,0.697,0.868
05/01/2019 17:00:00,0.188,0.325,0.201,0.804,0.668,0.874
05/01/2019 18:00:00,0.19,0.349,0.235,0.781,0.638,0.871
05/01/2019 19:00:00,0.197,0.407,0.261,0.748,0.627,0.882
05/01/2019 20:00:00,0.198,0.464,0.287,0.731,0.619,0.898
05/01/2019 21:00:00,0.184,0.474,0.347,0.731,0.632,0.908
05/01/2019 22:00:00,0.198,0.464,0.415,0.753,0.688,0.906
05/01/2019 23:00:00,0.208,0.438,0.427,0.761,0.779,0.905
06/01/2019 00:00:00,0.22,0.403,0.398,0.737,0.819,0.907
06/01/2019 01:00:00,0.227,0.385,0.35,0.705,0.803,0.901
06/01/2019 02:00:00,0.222,0.367,0.3,0.684,0.763,0.882
06/01/2019 03:00:00,0.238,0.358,0.252,0.669,0.72,0.861
06/01/2019 04:00:00,0.259,0.369,0.202,0.624,0.673,0.839
06/01/2019 05:00:00,0.257,0.399,0.12,0.568,0.62,0.799
06/01/2019 06:00:00,0.243,0.442,0.058,0.555,0.544,0.758
06/01/2019 07:00:00,0.225,0.493,0.028,0.601,0.466,0.734
06/01/2019 08:00:00,0.211,0.522,0.017,0.697,0.387,0.701
06/01/2019 09:00:00,0.2,0.516,0.015,0.797,0.311,0.647
06/01/2019 10:00:00,0.188,0.484,0.021,0.882,0.27,0.62
06/01/2019 11:00:00,0.182,0.439,0.037,0.938,0.275,0.603
06/01/2019 12:00:00,0.166,0.395,0.07,0.964,0.274,0.549
06/01/2019 13:00:00,0.144,0.332,0.106,0.969,0.255,0.457
06/01/2019 14:00:00,0.12,0.261,0.145,0.962,0.226,0.374
06/01/2019 15:00:00,0.107,0.206,0.18,0.949,0.192,0.328
06/01/2019 16:00:00,0.133,0.172,0.229,0.939,0.133,0.294
06/01/2019 17:00:00,0.204,0.177,0.263,0.931,0.069,0.277
06/01/2019 18:00:00,0.293,0.202,0.302,0.929,0.031,0.272
06/01/2019 19:00:00,0.379,0.251,0.34,0.927,0.014,0.255
06/01/2019 20:00:00,0.45,0.308,0.364,0.921,0.008,0.215
06/01/2019 21:00:00,0.495,0.355,0.391,0.923,0.006,0.173
06/01/2019 22:00:00,0.48,0.361,0.41,0.934,0.008,0.153
06/01/2019 23:00:00,0.416,0.328,0.413,0.949,0.017,0.154
07/01/2019 00:00:00,0.349,0.279,0.386,0.959,0.035,0.169
07/01/2019 01:00:00,0.291,0.225,0.334,0.964,0.06,0.196
07/01/2019 02:00:00,0.244,0.179,0.256,0.966,0.101,0.221
07/01/2019 03:00:00,0.194,0.141,0.204,0.965,0.162,0.231
07/01/2019 04:00:00,0.206,0.18,0.195,0.96,0.202,0.218
07/01/2019 05:00:00,0.313,0.284,0.209,0.957,0.225,0.183
07/01/2019 06:00:00,0.469,0.432,0.218,0.953,0.237,0.136
07/01/2019 07:00:00,0.571,0.535,0.237,0.947,0.237,0.069
07/01/2019 08:00:00,0.584,0.556,0.289,0.936,0.213,0.024
07/01/2019 09:00:00,0.532,0.518,0.3,0.926,0.162,0.004
07/01/2019 10:00:00,0.445,0.433,0.291,0.929,0.131,0.001
07/01/2019 11:00:00,0.319,0.282,0.27,0.939,0.148,0.002
07/01/2019 12:00:00,0.167,0.16,0.21,0.949,0.212,0.008
07/01/2019 13:00:00,0.078,0.096,0.156,0.956,0.296,0.017
07/01/2019 14:00:00,0.035,0.075,0.121,0.957,0.369,0.025
07/01/2019 15:00:00,0.023,0.086,0.099,0.952,0.42,0.032
07/01/2019 16:00:00,0.024,0.105,0.089,0.946,0.441,0.041
07/01/2019 17:00:00,0.034,0.12,0.097,0.939,0.442,0.046
07/01/2019 18:00:00,0.041,0.124,0.118,0.933,0.44,0.047
07/01/2019 19:00:00,0.042,0.111,0.132,0.928,0.428,0.045
07/01/2019 20:00:00,0.042,0.093,0.127,0.922,0.403,0.043
07/01/2019 21:00:00,0.039,0.082,0.106,0.91,0.368,0.035
07/01/2019 22:00:00,0.029,0.063,0.084,0.879,0.343,0.03
07/01/2019 23:00:00,0.02,0.043,0.061,0.823,0.324,0.027
08/01/2019 00:00:00,0.019,0.03,0.038,0.763,0.288,0.03
08/01/2019 01:00:00,0.028,0.03,0.023,0.713,0.233,0.038
08/01/2019 02:00:00,0.037,0.036,0.017,0.672,0.183,0.052
08/01/2019 03:00:00,0.053,0.037,0.011,0.638,0.154,0.082
08/01/2019 04:00:00,0.061,0.042,0.016,0.635,0.123,0.129
08/01/2019 05:00:00,0.061,0.057,0.023,0.629,0.093,0.179
08/01/2019 06:00:00,0.075,0.086,0.025,0.601,0.098,0.233
08/01/2019 07:00:00,0.117,0.144,0.021,0.567,0.141,0.285
08/01/2019 08:00:00,0.188,0.213,0.015,0.53,0.217,0.314
08/01/2019 09:00:00,0.28,0.274,0.017,0.479,0.32,0.337
08/01/2019 10:00:00,0.32,0.311,0.019,0.412,0.407,0.386
08/01/2019 11:00:00,0.31,0.332,0.045,0.338,0.459,0.472
08/01/2019 12:00:00,0.28,0.337,0.125,0.263,0.485,0.59
08/01/2019 13:00:00,0.229,0.312,0.226,0.171,0.51,0.702
08/01/2019 14:00:00,0.169,0.283,0.326,0.092,0.552,0.796
08/01/2019 15:00:00,0.115,0.286,0.422,0.048,0.594,0.874
08/01/2019 16:00:00,0.083,0.362,0.521,0.02,0.635,0.919
08/01/2019 17:00:00,0.079,0.413,0.566,0.009,0.695,0.941
08/01/2019 18:00:00,0.091,0.421,0.516,0.014,0.759,0.958
08/01/2019 19:00:00,0.112,0.421,0.368,0.048,0.835,0.975
08/01/2019 20:00:00,0.119,0.416,0.188,0.136,0.902,0.987
08/01/2019 21:00:00,0.088,0.384,0.074,0.286,0.943,0.991
08/01/2019 22:00:00,0.06,0.309,0.047,0.478,0.962,0.99
08/01/2019 23:00:00,0.064,0.242,0.041,0.635,0.971,0.988
09/01/2019 00:00:00,0.069,0.206,0.02,0.723,0.977,0.983
09/01/2019 01:00:00,0.065,0.212,0.018,0.768,0.983,0.972
09/01/2019 02:00:00,0.076,0.251,0.056,0.788,0.987,0.952
09/01/2019 03:00:00,0.104,0.289,0.149,0.783,0.99,0.944
09/01/2019 04:00:00,0.135,0.313,0.352,0.75,0.991,0.937
09/01/2019 05:00:00,0.17,0.285,0.557,0.697,0.991,0.939
09/01/2019 06:00:00,0.191,0.217,0.647,0.655,0.99,0.961
09/01/2019 07:00:00,0.207,0.146,0.7,0.692,0.988,0.979
09/01/2019 08:00:00,0.192,0.133,0.695,0.801,0.988,0.987
09/01/2019 09:00:00,0.138,0.156,0.63,0.902,0.99,0.99
09/01/2019 10:00:00,0.09,0.214,0.55,0.944,0.991,0.991
09/01/2019 11:00:00,0.078,0.276,0.507,0.947,0.991,0.991
09/01/2019 12:00:00,0.091,0.285,0.534,0.944,0.988,0.991
09/01/2019 13:00:00,0.133,0.282,0.577,0.924,0.984,0.991
09/01/2019 14:00:00,0.179,0.289,0.598,0.868,0.98,0.991
09/01/2019 15:00:00,0.236,0.311,0.593,0.773,0.974,0.99
09/01/2019 16:00:00,0.294,0.328,0.626,0.703,0.971,0.988
09/01/2019 17:00:00,0.35,0.331,0.707,0.637,0.973,0.986
09/01/2019 18:00:00,0.411,0.345,0.78,0.54,0.977,0.985
09/01/2019 19:00:00,0.457,0.402,0.82,0.478,0.983,0.984
09/01/2019 20:00:00,0.495,0.516,0.847,0.492,0.988,0.981
09/01/2019 21:00:00,0.513,0.63,0.87,0.535,0.991,0.978
09/01/2019 22:00:00,0.498,0.695,0.871,0.515,0.991,0.983
09/01/2019 23:00:00,0.467,0.7,0.869,0.435,0.989,0.989
10/01/2019 00:00:00,0.468,0.684,0.871,0.303,0.988,0.991
10/01/2019 01:00:00,0.513,0.688,0.874,0.143,0.988,0.983
10/01/2019 02:00:00,0.566,0.722,0.871,0.024,0.991,0.961
10/01/2019 03:00:00,0.594,0.756,0.86,0.001,0.99,0.93
10/01/2019 04:00:00,0.593,0.791,0.86,0.015,0.982,0.901
10/01/2019 05:00:00,0.583,0.827,0.856,0.065,0.958,0.876
10/01/2019 06:00:00,0.578,0.854,0.846,0.195,0.931,0.829
10/01/2019 07:00:00,0.573,0.868,0.84,0.479,0.91,0.746
10/01/2019 08:00:00,0.578,0.873,0.829,0.744,0.879,0.65
10/01/2019 09:00:00,0.574,0.862,0.826,0.916,0.837,0.575
10/01/2019 10:00:00,0.574,0.846,0.862,0.966,0.806,0.479
10/01/2019 11:00:00,0.594,0.838,0.877,0.954,0.791,0.367
10/01/2019 12:00:00,0.615,0.844,0.871,0.895,0.783,0.294
10/01/2019 13:00:00,0.624,0.85,0.864,0.753,0.772,0.266
10/01/2019 14:00:00,0.618,0.853,0.853,0.661,0.757,0.282
10/01/2019 15:00:00,0.601,0.853,0.829,0.706,0.744,0.315
10/01/2019 16:00:00,0.552,0.861,0.809,0.752,0.733,0.341
10/01/2019 17:00:00,0.47,0.865,0.809,0.729,0.732,0.343
10/01/2019 18:00:00,0.413,0.861,0.816,0.615,0.727,0.309
10/01/2019 19:00:00,0.418,0.859,0.826,0.47,0.716,0.245
10/01/2019 20:00:00,0.491,0.858,0.845,0.382,0.695,0.182
10/01/2019 21:00:00,0.552,0.857,0.854,0.308,0.663,0.144
10/01/2019 22:00:00,0.583,0.851,0.837,0.251,0.606,0.138
10/01/2019 23:00:00,0.6,0.844,0.817,0.234,0.525,0.155
11/01/2019 00:00:00,0.607,0.841,0.805,0.239,0.436,0.186
11/01/2019 01:00:00,0.61,0.838,0.808,0.245,0.355,0.224
11/01/2019 02:00:00,0.599,0.835,0.8,0.248,0.298,0.269
11/01/2019 03:00:00,0.578,0.832,0.796,0.246,0.272,0.312
11/01/2019 04:00:00,0.568,0.825,0.803,0.233,0.278,0.377
11/01/2019 05:00:00,0.578,0.813,0.817,0.208,0.302,0.457
11/01/2019 06:00:00,0.599,0.806,0.827,0.185,0.324,0.514
11/01/2019 07:00:00,0.615,0.802,0.826,0.166,0.343,0.54
11/01/2019 08:00:00,0.62,0.794,0.802,0.146,0.352,0.556
11/01/2019 09:00:00,0.599,0.759,0.75,0.096,0.346,0.568
11/01/2019 10:00:00,0.544,0.7,0.739,0.067,0.343,0.541
11/01/2019 11:00:00,0.425,0.607,0.71,0.068,0.359,0.494
11/01/2019 12:00:00,0.285,0.497,0.697,0.082,0.41,0.447
11/01/2019 13:00:00,0.144,0.401,0.703,0.11,0.494,0.41
11/01/2019 14:00:00,0.073,0.341,0.729,0.161,0.607,0.403
11/01/2019 15:00:00,0.058,0.321,0.759,0.208,0.718,0.429
11/01/2019 16:00:00,0.048,0.345,0.794,0.265,0.788,0.49
11/01/2019 17:00:00,0.046,0.361,0.826,0.316,0.824,0.552
11/01/2019 18:00:00,0.036,0.358,0.824,0.39,0.841,0.599
11/01/2019 19:00:00,0.032,0.32,0.808,0.476,0.845,0.631
11/01/2019 20:00:00,0.035,0.266,0.781,0.564,0.842,0.65
11/01/2019 21:00:00,0.043,0.195,0.754,0.647,0.846,0.661
11/01/2019 22:00:00,0.061,0.152,0.722,0.7,0.867,0.636
11/01/2019 23:00:00,0.095,0.137,0.706,0.732,0.896,0.604
12/01/2019 00:00:00,0.152,0.144,0.697,0.772,0.919,0.59
12/01/2019 01:00:00,0.201,0.175,0.692,0.822,0.931,0.584
12/01/2019 02:00:00,0.208,0.22,0.682,0.871,0.938,0.585
12/01/2019 03:00:00,0.212,0.247,0.674,0.915,0.945,0.586
12/01/2019 04:00:00,0.242,0.231,0.65,0.945,0.957,0.586
12/01/2019 05:00:00,0.264,0.228,0.596,0.961,0.967,0.571
12/01/2019 06:00:00,0.261,0.243,0.516,0.965,0.971,0.538
12/01/2019 07:00:00,0.245,0.251,0.455,0.961,0.964,0.504
12/01/2019 08:00:00,0.22,0.231,0.413,0.946,0.94,0.464
12/01/2019 09:00:00,0.197,0.18,0.334,0.91,0.898,0.421
12/01/2019 10:00:00,0.187,0.127,0.281,0.882,0.856,0.396
12/01/2019 11:00:00,0.178,0.102,0.237,0.901,0.868,0.415
12/01/2019 12:00:00,0.141,0.096,0.208,0.932,0.903,0.48
12/01/2019 13:00:00,0.105,0.075,0.189,0.951,0.919,0.542
12/01/2019 14:00:00,0.089,0.054,0.179,0.96,0.918,0.596
12/01/2019 15:00:00,0.1,0.041,0.177,0.964,0.92,0.649
12/01/2019 16:00:00,0.094,0.04,0.179,0.964,0.918,0.695
12/01/2019 17:00:00,0.088,0.05,0.177,0.957,0.909,0.711
12/01/2019 18:00:00,0.094,0.066,0.172,0.946,0.89,0.703
12/01/2019 19:00:00,0.108,0.091,0.162,0.93,0.863,0.705
12/01/2019 20:00:00,0.143,0.125,0.132,0.907,0.832,0.736
12/01/2019 21:00:00,0.197,0.183,0.082,0.88,0.81,0.777
12/01/2019 22:00:00,0.233,0.249,0.053,0.849,0.785,0.817
12/01/2019 23:00:00,0.184,0.295,0.083,0.812,0.757,0.857
13/01/2019 00:00:00,0.122,0.3,0.136,0.77,0.73,0.895
13/01/2019 01:00:00,0.136,0.3,0.211,0.715,0.7,0.931
13/01/2019 02:00:00,0.155,0.345,0.345,0.662,0.683,0.957
13/01/2019 03:00:00,0.167,0.414,0.458,0.635,0.7,0.971
13/01/2019 04:00:00,0.122,0.466,0.51,0.622,0.733,0.98
13/01/2019 05:00:00,0.067,0.508,0.491,0.577,0.762,0.986
13/01/2019 06:00:00,0.072,0.498,0.413,0.478,0.794,0.989
13/01/2019 07:00:00,0.12,0.493,0.273,0.357,0.819,0.991
13/01/2019 08:00:00,0.114,0.502,0.148,0.272,0.85,0.991
13/01/2019 09:00:00,0.059,0.479,0.08,0.238,0.891,0.991
13/01/2019 10:00:00,0.027,0.43,0.044,0.231,0.921,0.989
13/01/2019 11:00:00,0.067,0.407,0.02,0.232,0.946,0.982
13/01/2019 12:00:00,0.102,0.418,0.005,0.251,0.964,0.973
13/01/2019 13:00:00,0.073,0.386,0.004,0.289,0.977,0.966
13/01/2019 14:00:00,0.048,0.311,0.011,0.325,0.985,0.966
13/01/2019 15:00:00,0.072,0.228,0.019,0.349,0.99,0.972
13/01/2019 16:00:00,0.126,0.225,0.023,0.353,0.991,0.983
13/01/2019 17:00:00,0.17,0.261,0.022,0.337,0.989,0.989
13/01/2019 18:00:00,0.205,0.337,0.031,0.312,0.983,0.991
13/01/2019 19:00:00,0.231,0.413,0.051,0.274,0.972,0.991
13/01/2019 20:00:00,0.303,0.499,0.08,0.233,0.958,0.991
13/01/2019 21:00:00,0.422,0.601,0.121,0.213,0.943,0.991
13/01/2019 22:00:00,0.453,0.692,0.202,0.228,0.922,0.991
13/01/2019 23:00:00,0.362,0.742,0.323,0.252,0.905,0.987
14/01/2019 00:00:00,0.338,0.772,0.382,0.255,0.902,0.982
14/01/2019 01:00:00,0.355,0.794,0.425,0.227,0.905,0.979
14/01/2019 02:00:00,0.332,0.782,0.42,0.209,0.921,0.981
14/01/2019 03:00:00,0.32,0.763,0.378,0.208,0.945,0.984
14/01/2019 04:00:00,0.332,0.765,0.326,0.182,0.963,0.982
14/01/2019 05:00:00,0.355,0.773,0.216,0.117,0.98,0.973
14/01/2019 06:00:00,0.328,0.781,0.085,0.083,0.99,0.962
14/01/2019 07:00:00,0.278,0.777,0.029,0.126,0.991,0.95
14/01/2019 08:00:00,0.226,0.728,0.019,0.207,0.988,0.932
14/01/2019 09:00:00,0.146,0.666,0.026,0.273,0.974,0.92
14/01/2019 10:00:00,0.082,0.602,0.087,0.324,0.934,0.93
14/01/2019 11:00:00,0.099,0.55,0.227,0.312,0.889,0.946
14/01/2019 12:00:00,0.167,0.556,0.428,0.234,0.876,0.966
14/01/2019 13:00:00,0.19,0.54,0.618,0.152,0.906,0.981
14/01/2019 14:00:00,0.172,0.46,0.724,0.105,0.952,0.99
14/01/2019 15:00:00,0.161,0.355,0.712,0.064,0.982,0.991
14/01/2019 16:00:00,0.181,0.311,0.674,0.072,0.991,0.985
14/01/2019 17:00:00,0.22,0.29,0.599,0.154,0.986,0.973
14/01/2019 18:00:00,0.267,0.274,0.491,0.25,0.972,0.956
14/01/2019 19:00:00,0.343,0.32,0.424,0.343,0.956,0.939
14/01/2019 20:00:00,0.444,0.466,0.404,0.421,0.943,0.926
14/01/2019 21:00:00,0.599,0.637,0.472,0.538,0.929,0.919
14/01/2019 22:00:00,0.722,0.742,0.535,0.712,0.936,0.922
14/01/2019 23:00:00,0.786,0.799,0.58,0.86,0.947,0.926
15/01/2019 00:00:00,0.832,0.785,0.612,0.925,0.951,0.918
15/01/2019 01:00:00,0.774,0.717,0.681,0.941,0.943,0.887
15/01/2019 02:00:00,0.676,0.679,0.746,0.937,0.93,0.826
15/01/2019 03:00:00,0.563,0.69,0.823,0.941,0.922,0.748
15/01/2019 04:00:00,0.442,0.615,0.844,0.957,0.913,0.639
15/01/2019 05:00:00,0.359,0.485,0.82,0.97,0.903,0.492
15/01/2019 06:00:00,0.291,0.327,0.789,0.977,0.897,0.337
15/01/2019 07:00:00,0.233,0.184,0.722,0.977,0.887,0.215
15/01/2019 08:00:00,0.172,0.073,0.611,0.98,0.875,0.122
15/01/2019 09:00:00,0.129,0.03,0.434,0.986,0.849,0.045
15/01/2019 10:00:00,0.096,0.027,0.283,0.989,0.804,0.017
15/01/2019 11:00:00,0.063,0.045,0.219,0.99,0.754,0.009
15/01/2019 12:00:00,0.021,0.064,0.135,0.989,0.718,0.009
15/01/2019 13:00:00,0.005,0.049,0.085,0.986,0.668,0.009
15/01/2019 14:00:00,0.036,0.017,0.052,0.978,0.601,0.007
15/01/2019 15:00:00,0.112,0.008,0.026,0.97,0.547,0.006
15/01/2019 16:00:00,0.194,0.02,0.012,0.972,0.522,0.006
15/01/2019 17:00:00,0.256,0.058,0.008,0.978,0.507,0.005
15/01/2019 18:00:00,0.311,0.133,0.012,0.985,0.469,0.005
15/01/2019 19:00:00,0.358,0.217,0.041,0.988,0.4,0.008
15/01/2019 20:00:00,0.369,0.279,0.093,0.986,0.323,0.018
15/01/2019 21:00:00,0.345,0.319,0.154,0.98,0.251,0.039
15/01/2019 22:00:00,0.314,0.342,0.206,0.959,0.196,0.093
15/01/2019 23:00:00,0.315,0.384,0.248,0.913,0.158,0.167
16/01/2019 00:00:00,0.334,0.448,0.276,0.833,0.133,0.217
16/01/2019 01:00:00,0.348,0.51,0.294,0.706,0.137,0.251
16/01/2019 02:00:00,0.371,0.562,0.313,0.531,0.167,0.282
16/01/2019 03:00:00,0.409,0.599,0.341,0.385,0.199,0.316
16/01/2019 04:00:00,0.422,0.604,0.367,0.317,0.213,0.329
16/01/2019 05:00:00,0.432,0.615,0.388,0.308,0.208,0.343
16/01/2019 06:00:00,0.434,0.63,0.395,0.305,0.201,0.364
16/01/2019 07:00:00,0.437,0.629,0.396,0.284,0.2,0.395
16/01/2019 08:00:00,0.415,0.583,0.407,0.251,0.22,0.429
16/01/2019 09:00:00,0.371,0.485,0.425,0.209,0.26,0.451
16/01/2019 10:00:00,0.315,0.42,0.479,0.172,0.305,0.462
16/01/2019 11:00:00,0.279,0.439,0.513,0.165,0.331,0.436
16/01/2019 12:00:00,0.279,0.41,0.51,0.173,0.333,0.377
16/01/2019 13:00:00,0.274,0.378,0.491,0.172,0.325,0.297
16/01/2019 14:00:00,0.229,0.327,0.469,0.163,0.324,0.217
16/01/2019 15:00:00,0.181,0.264,0.458,0.146,0.343,0.153
16/01/2019 16:00:00,0.174,0.246,0.472,0.117,0.371,0.112
