locs,techs,timesteps,resource_con
SARD,Hydrodam_PP_ex,2019-04-01 10:00:00,54914.35196000001
SARD,Hydrodam_PP_ex,2019-04-01 11:00:00,56057.8448
SARD,Hydrodam_PP_ex,2019-04-01 12:00:00,67112.235808
SARD,Hydrodam_PP_ex,2019-04-01 13:00:00,82185.634856
SARD,Hydrodam_PP_ex,2019-04-01 14:00:00,77667.796376
SARD,Hydrodam_PP_ex,2019-04-01 15:00:00,63742.508200000004
SARD,Hydrodam_PP_ex,2019-04-01 16:00:00,58738.841272
SARD,Hydrodam_PP_ex,2019-04-01 17:00:00,72338.406944
SARD,Hydrodam_PP_ex,2019-04-01 18:00:00,61083.943719999996
SARD,Hydrodam_PP_ex,2019-04-01 19:00:00,55096.580775999995
SARD,Hydrodam_PP_ex,2019-04-01 20:00:00,55248.931488
SARD,Hydrodam_PP_ex,2019-04-01 21:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-01 22:00:00,56415.530128000006
SARD,Hydrodam_PP_ex,2019-04-01 23:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 00:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 01:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 02:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 03:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-02 04:00:00,55808.833552000004
SARD,Hydrodam_PP_ex,2019-04-02 05:00:00,55808.833552000004
SARD,Hydrodam_PP_ex,2019-04-02 06:00:00,55808.833552000004
SARD,Hydrodam_PP_ex,2019-04-02 07:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 08:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 09:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 10:00:00,54938.77244
SARD,Hydrodam_PP_ex,2019-04-02 11:00:00,53574.880536
SARD,Hydrodam_PP_ex,2019-04-02 12:00:00,53574.880536
SARD,Hydrodam_PP_ex,2019-04-02 13:00:00,53574.880536
SARD,Hydrodam_PP_ex,2019-04-02 14:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-02 15:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-02 16:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-02 17:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-02 18:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-02 19:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-02 20:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-02 21:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-02 22:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-02 23:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-03 00:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-03 01:00:00,54683.62424
SARD,Hydrodam_PP_ex,2019-04-03 02:00:00,54683.62424
SARD,Hydrodam_PP_ex,2019-04-03 03:00:00,54683.62424
SARD,Hydrodam_PP_ex,2019-04-03 04:00:00,54683.62424
SARD,Hydrodam_PP_ex,2019-04-03 05:00:00,54683.62424
SARD,Hydrodam_PP_ex,2019-04-03 06:00:00,54700.647551999995
SARD,Hydrodam_PP_ex,2019-04-03 07:00:00,53890.688384
SARD,Hydrodam_PP_ex,2019-04-03 08:00:00,53890.688384
SARD,Hydrodam_PP_ex,2019-04-03 09:00:00,53890.688384
SARD,Hydrodam_PP_ex,2019-04-03 10:00:00,53890.688384
SARD,Hydrodam_PP_ex,2019-04-03 11:00:00,53890.688384
SARD,Hydrodam_PP_ex,2019-04-03 12:00:00,54105.62228
SARD,Hydrodam_PP_ex,2019-04-03 13:00:00,53172.141152000004
SARD,Hydrodam_PP_ex,2019-04-03 14:00:00,55388.13356
SARD,Hydrodam_PP_ex,2019-04-03 15:00:00,52144.490664000004
SARD,Hydrodam_PP_ex,2019-04-03 16:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-03 17:00:00,53887.87336800001
SARD,Hydrodam_PP_ex,2019-04-03 18:00:00,54103.80068
SARD,Hydrodam_PP_ex,2019-04-03 19:00:00,54103.80068
SARD,Hydrodam_PP_ex,2019-04-03 20:00:00,53169.407463999996
SARD,Hydrodam_PP_ex,2019-04-03 21:00:00,53169.407463999996
SARD,Hydrodam_PP_ex,2019-04-03 22:00:00,72090.728224
SARD,Hydrodam_PP_ex,2019-04-03 23:00:00,126502.80526400001
SARD,Hydroror_PP_ex,2019-04-01 00:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 01:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 02:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 03:00:00,32155.76896
SARD,Hydroror_PP_ex,2019-04-01 04:00:00,32402.823760000003
SARD,Hydroror_PP_ex,2019-04-01 05:00:00,31954.01408
SARD,Hydroror_PP_ex,2019-04-01 06:00:00,32157.35632
SARD,Hydroror_PP_ex,2019-04-01 07:00:00,40000.0
SARD,Hydroror_PP_ex,2019-04-01 08:00:00,38764.39748
SARD,Hydroror_PP_ex,2019-04-01 09:00:00,35382.76792
SARD,Hydroror_PP_ex,2019-04-01 10:00:00,31976.765
SARD,Hydroror_PP_ex,2019-04-01 11:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 12:00:00,31549.44956
SARD,Hydroror_PP_ex,2019-04-01 13:00:00,34525.709240000004
SARD,Hydroror_PP_ex,2019-04-01 14:00:00,35864.4222
SARD,Hydroror_PP_ex,2019-04-01 15:00:00,33126.53636
SARD,Hydroror_PP_ex,2019-04-01 16:00:00,31390.39712
SARD,Hydroror_PP_ex,2019-04-01 17:00:00,33188.20104
SARD,Hydroror_PP_ex,2019-04-01 18:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 19:00:00,33219.68112
SARD,Hydroror_PP_ex,2019-04-01 20:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 21:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 22:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-01 23:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 00:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 01:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 02:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 03:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-02 04:00:00,32055.072839999997
SARD,Hydroror_PP_ex,2019-04-02 05:00:00,32055.072839999997
SARD,Hydroror_PP_ex,2019-04-02 06:00:00,32055.072839999997
SARD,Hydroror_PP_ex,2019-04-02 07:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 08:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 09:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 10:00:00,31074.18676
SARD,Hydroror_PP_ex,2019-04-02 11:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 12:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 13:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 14:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 15:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-02 16:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-02 17:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-02 18:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-02 19:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 20:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 21:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 22:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-02 23:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 00:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 01:00:00,30947.03496
SARD,Hydroror_PP_ex,2019-04-03 02:00:00,30947.03496
SARD,Hydroror_PP_ex,2019-04-03 03:00:00,30947.03496
SARD,Hydroror_PP_ex,2019-04-03 04:00:00,30947.03496
SARD,Hydroror_PP_ex,2019-04-03 05:00:00,30947.03496
SARD,Hydroror_PP_ex,2019-04-03 06:00:00,31094.042719999998
SARD,Hydroror_PP_ex,2019-04-03 07:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 08:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 09:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 10:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 11:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 12:00:00,31094.042719999998
SARD,Hydroror_PP_ex,2019-04-03 13:00:00,30895.182839999998
SARD,Hydroror_PP_ex,2019-04-03 14:00:00,31607.4652
SARD,Hydroror_PP_ex,2019-04-03 15:00:00,31500.43468
SARD,Hydroror_PP_ex,2019-04-03 16:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-03 17:00:00,31341.76204
SARD,Hydroror_PP_ex,2019-04-03 18:00:00,30915.0388
SARD,Hydroror_PP_ex,2019-04-03 19:00:00,30915.0388
SARD,Hydroror_PP_ex,2019-04-03 20:00:00,30626.579120000002
SARD,Hydroror_PP_ex,2019-04-03 21:00:00,30626.579120000002
SARD,Hydroror_PP_ex,2019-04-03 22:00:00,30661.853799999997
SARD,Hydroror_PP_ex,2019-04-03 23:00:00,32025.288239999998
SARD,PHS_PP_ex,2019-04-01 00:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-01 01:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-01 02:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-01 03:00:00,0.297680193
SARD,PHS_PP_ex,2019-04-01 04:00:00,0.298147963
SARD,PHS_PP_ex,2019-04-01 05:00:00,0.298138062
SARD,PHS_PP_ex,2019-04-01 06:00:00,0.299903014
SARD,PHS_PP_ex,2019-04-01 07:00:00,0.362632663
SARD,PHS_PP_ex,2019-04-01 08:00:00,0.363744852
SARD,PHS_PP_ex,2019-04-01 09:00:00,0.304125858
SARD,PHS_PP_ex,2019-04-01 10:00:00,0.298447565
SARD,PHS_PP_ex,2019-04-01 11:00:00,0.3046622
SARD,PHS_PP_ex,2019-04-01 12:00:00,0.364740412
SARD,PHS_PP_ex,2019-04-01 13:00:00,0.446661059
SARD,PHS_PP_ex,2019-04-01 14:00:00,0.422107589
SARD,PHS_PP_ex,2019-04-01 15:00:00,0.346426675
SARD,PHS_PP_ex,2019-04-01 16:00:00,0.319232833
SARD,PHS_PP_ex,2019-04-01 17:00:00,0.393143516
SARD,PHS_PP_ex,2019-04-01 18:00:00,0.331977955
SARD,PHS_PP_ex,2019-04-01 19:00:00,0.299437939
SARD,PHS_PP_ex,2019-04-01 20:00:00,0.300265932
SARD,PHS_PP_ex,2019-04-01 21:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-01 22:00:00,0.306606142
SARD,PHS_PP_ex,2019-04-01 23:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 00:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 01:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 02:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 03:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-02 04:00:00,0.303308878
SARD,PHS_PP_ex,2019-04-02 05:00:00,0.303308878
SARD,PHS_PP_ex,2019-04-02 06:00:00,0.303308878
SARD,PHS_PP_ex,2019-04-02 07:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 08:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 09:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 10:00:00,0.298580285
SARD,PHS_PP_ex,2019-04-02 11:00:00,0.291167829
SARD,PHS_PP_ex,2019-04-02 12:00:00,0.291167829
SARD,PHS_PP_ex,2019-04-02 13:00:00,0.291167829
SARD,PHS_PP_ex,2019-04-02 14:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-02 15:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-02 16:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-02 17:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-02 18:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-02 19:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-02 20:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-02 21:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-02 22:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-02 23:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-03 00:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-03 01:00:00,0.29719361
SARD,PHS_PP_ex,2019-04-03 02:00:00,0.29719361
SARD,PHS_PP_ex,2019-04-03 03:00:00,0.29719361
SARD,PHS_PP_ex,2019-04-03 04:00:00,0.29719361
SARD,PHS_PP_ex,2019-04-03 05:00:00,0.29719361
SARD,PHS_PP_ex,2019-04-03 06:00:00,0.297286128
SARD,PHS_PP_ex,2019-04-03 07:00:00,0.292884176
SARD,PHS_PP_ex,2019-04-03 08:00:00,0.292884176
SARD,PHS_PP_ex,2019-04-03 09:00:00,0.292884176
SARD,PHS_PP_ex,2019-04-03 10:00:00,0.292884176
SARD,PHS_PP_ex,2019-04-03 11:00:00,0.292884176
SARD,PHS_PP_ex,2019-04-03 12:00:00,0.294052295
SARD,PHS_PP_ex,2019-04-03 13:00:00,0.288979028
SARD,PHS_PP_ex,2019-04-03 14:00:00,0.301022465
SARD,PHS_PP_ex,2019-04-03 15:00:00,0.283393971
SARD,PHS_PP_ex,2019-04-03 16:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-03 17:00:00,0.292868877
SARD,PHS_PP_ex,2019-04-03 18:00:00,0.294042395
SARD,PHS_PP_ex,2019-04-03 19:00:00,0.294042395
SARD,PHS_PP_ex,2019-04-03 20:00:00,0.288964171
SARD,PHS_PP_ex,2019-04-03 21:00:00,0.288964171
SARD,PHS_PP_ex,2019-04-03 22:00:00,0.391797436
SARD,PHS_PP_ex,2019-04-03 23:00:00,0.687515246
SARD,PV_PP_ex,2019-04-01 00:00:00,0.0
SARD,PV_PP_ex,2019-04-01 01:00:00,0.0
SARD,PV_PP_ex,2019-04-01 02:00:00,0.0
SARD,PV_PP_ex,2019-04-01 03:00:00,0.0
SARD,PV_PP_ex,2019-04-01 04:00:00,0.0
SARD,PV_PP_ex,2019-04-01 05:00:00,0.0
SARD,PV_PP_ex,2019-04-01 06:00:00,4477.0
SARD,PV_PP_ex,2019-04-01 07:00:00,37037.0
SARD,PV_PP_ex,2019-04-01 08:00:00,85063.0
SARD,PV_PP_ex,2019-04-01 09:00:00,132275.0
SARD,PV_PP_ex,2019-04-01 10:00:00,166870.0
SARD,PV_PP_ex,2019-04-01 11:00:00,189662.0
SARD,PV_PP_ex,2019-04-01 12:00:00,206349.0
SARD,PV_PP_ex,2019-04-01 13:00:00,194139.0
SARD,PV_PP_ex,2019-04-01 14:00:00,157509.0
SARD,PV_PP_ex,2019-04-01 15:00:00,107855.0
SARD,PV_PP_ex,2019-04-01 16:00:00,57793.99999999999
SARD,PV_PP_ex,2019-04-01 17:00:00,19536.0
SARD,PV_PP_ex,2019-04-01 18:00:00,407.0
SARD,PV_PP_ex,2019-04-01 19:00:00,0.0
SARD,PV_PP_ex,2019-04-01 20:00:00,0.0
SARD,PV_PP_ex,2019-04-01 21:00:00,0.0
SARD,PV_PP_ex,2019-04-01 22:00:00,0.0
SARD,PV_PP_ex,2019-04-01 23:00:00,0.0
SARD,PV_PP_ex,2019-04-02 00:00:00,0.0
SARD,PV_PP_ex,2019-04-02 01:00:00,0.0
SARD,PV_PP_ex,2019-04-02 02:00:00,0.0
SARD,PV_PP_ex,2019-04-02 03:00:00,0.0
SARD,PV_PP_ex,2019-04-02 04:00:00,0.0
SARD,PV_PP_ex,2019-04-02 05:00:00,0.0
SARD,PV_PP_ex,2019-04-02 06:00:00,6512.0
SARD,PV_PP_ex,2019-04-02 07:00:00,63085.0
SARD,PV_PP_ex,2019-04-02 08:00:00,149776.0
SARD,PV_PP_ex,2019-04-02 09:00:00,229954.99999999997
SARD,PV_PP_ex,2019-04-02 10:00:00,287749.0
SARD,PV_PP_ex,2019-04-02 11:00:00,311355.0
SARD,PV_PP_ex,2019-04-02 12:00:00,300366.0
SARD,PV_PP_ex,2019-04-02 13:00:00,250712.0
SARD,PV_PP_ex,2019-04-02 14:00:00,185185.0
SARD,PV_PP_ex,2019-04-02 15:00:00,110704.00000000001
SARD,PV_PP_ex,2019-04-02 16:00:00,55352.00000000001
SARD,PV_PP_ex,2019-04-02 17:00:00,21164.0
SARD,PV_PP_ex,2019-04-02 18:00:00,1221.0
SARD,PV_PP_ex,2019-04-02 19:00:00,0.0
SARD,PV_PP_ex,2019-04-02 20:00:00,0.0
SARD,PV_PP_ex,2019-04-02 21:00:00,0.0
SARD,PV_PP_ex,2019-04-02 22:00:00,0.0
SARD,PV_PP_ex,2019-04-02 23:00:00,0.0
SARD,PV_PP_ex,2019-04-03 00:00:00,0.0
SARD,PV_PP_ex,2019-04-03 01:00:00,0.0
SARD,PV_PP_ex,2019-04-03 02:00:00,0.0
SARD,PV_PP_ex,2019-04-03 03:00:00,0.0
SARD,PV_PP_ex,2019-04-03 04:00:00,0.0
SARD,PV_PP_ex,2019-04-03 05:00:00,0.0
SARD,PV_PP_ex,2019-04-03 06:00:00,4477.0
SARD,PV_PP_ex,2019-04-03 07:00:00,41921.0
SARD,PV_PP_ex,2019-04-03 08:00:00,113146.00000000001
SARD,PV_PP_ex,2019-04-03 09:00:00,243793.0
SARD,PV_PP_ex,2019-04-03 10:00:00,293854.0
SARD,PV_PP_ex,2019-04-03 11:00:00,307692.0
SARD,PV_PP_ex,2019-04-03 12:00:00,292226.0
SARD,PV_PP_ex,2019-04-03 13:00:00,260480.0
SARD,PV_PP_ex,2019-04-03 14:00:00,221815.00000000003
SARD,PV_PP_ex,2019-04-03 15:00:00,181115.0
SARD,PV_PP_ex,2019-04-03 16:00:00,130240.0
SARD,PV_PP_ex,2019-04-03 17:00:00,61864.0
SARD,PV_PP_ex,2019-04-03 18:00:00,3256.0
SARD,PV_PP_ex,2019-04-03 19:00:00,0.0
SARD,PV_PP_ex,2019-04-03 20:00:00,0.0
SARD,PV_PP_ex,2019-04-03 21:00:00,0.0
SARD,PV_PP_ex,2019-04-03 22:00:00,0.0
SARD,PV_PP_ex,2019-04-03 23:00:00,0.0
SARD,PV_roof_ex,2019-04-01 00:00:00,0.0
SARD,PV_roof_ex,2019-04-01 01:00:00,0.0
SARD,PV_roof_ex,2019-04-01 02:00:00,0.0
SARD,PV_roof_ex,2019-04-01 03:00:00,0.0
SARD,PV_roof_ex,2019-04-01 04:00:00,0.0
SARD,PV_roof_ex,2019-04-01 05:00:00,0.0
SARD,PV_roof_ex,2019-04-01 06:00:00,8073.999999999999
SARD,PV_roof_ex,2019-04-01 07:00:00,66794.0
SARD,PV_roof_ex,2019-04-01 08:00:00,153406.0
SARD,PV_roof_ex,2019-04-01 09:00:00,238550.0
SARD,PV_roof_ex,2019-04-01 10:00:00,300940.0
SARD,PV_roof_ex,2019-04-01 11:00:00,342044.0
SARD,PV_roof_ex,2019-04-01 12:00:00,372138.0
SARD,PV_roof_ex,2019-04-01 13:00:00,350118.0
SARD,PV_roof_ex,2019-04-01 14:00:00,284058.0
SARD,PV_roof_ex,2019-04-01 15:00:00,194510.0
SARD,PV_roof_ex,2019-04-01 16:00:00,104227.99999999999
SARD,PV_roof_ex,2019-04-01 17:00:00,35232.0
SARD,PV_roof_ex,2019-04-01 18:00:00,734.0
SARD,PV_roof_ex,2019-04-01 19:00:00,0.0
SARD,PV_roof_ex,2019-04-01 20:00:00,0.0
SARD,PV_roof_ex,2019-04-01 21:00:00,0.0
SARD,PV_roof_ex,2019-04-01 22:00:00,0.0
SARD,PV_roof_ex,2019-04-01 23:00:00,0.0
SARD,PV_roof_ex,2019-04-02 00:00:00,0.0
SARD,PV_roof_ex,2019-04-02 01:00:00,0.0
SARD,PV_roof_ex,2019-04-02 02:00:00,0.0
SARD,PV_roof_ex,2019-04-02 03:00:00,0.0
SARD,PV_roof_ex,2019-04-02 04:00:00,0.0
SARD,PV_roof_ex,2019-04-02 05:00:00,0.0
SARD,PV_roof_ex,2019-04-02 06:00:00,11744.0
SARD,PV_roof_ex,2019-04-02 07:00:00,113770.0
SARD,PV_roof_ex,2019-04-02 08:00:00,270112.0
SARD,PV_roof_ex,2019-04-02 09:00:00,414709.99999999994
SARD,PV_roof_ex,2019-04-02 10:00:00,518938.0
SARD,PV_roof_ex,2019-04-02 11:00:00,561510.0
SARD,PV_roof_ex,2019-04-02 12:00:00,541692.0
SARD,PV_roof_ex,2019-04-02 13:00:00,452144.0
SARD,PV_roof_ex,2019-04-02 14:00:00,333970.0
SARD,PV_roof_ex,2019-04-02 15:00:00,199648.0
SARD,PV_roof_ex,2019-04-02 16:00:00,99824.0
SARD,PV_roof_ex,2019-04-02 17:00:00,38168.0
SARD,PV_roof_ex,2019-04-02 18:00:00,2202.0
SARD,PV_roof_ex,2019-04-02 19:00:00,0.0
SARD,PV_roof_ex,2019-04-02 20:00:00,0.0
SARD,PV_roof_ex,2019-04-02 21:00:00,0.0
SARD,PV_roof_ex,2019-04-02 22:00:00,0.0
SARD,PV_roof_ex,2019-04-02 23:00:00,0.0
SARD,PV_roof_ex,2019-04-03 00:00:00,0.0
SARD,PV_roof_ex,2019-04-03 01:00:00,0.0
SARD,PV_roof_ex,2019-04-03 02:00:00,0.0
SARD,PV_roof_ex,2019-04-03 03:00:00,0.0
SARD,PV_roof_ex,2019-04-03 04:00:00,0.0
SARD,PV_roof_ex,2019-04-03 05:00:00,0.0
SARD,PV_roof_ex,2019-04-03 06:00:00,8073.999999999999
SARD,PV_roof_ex,2019-04-03 07:00:00,75602.0
SARD,PV_roof_ex,2019-04-03 08:00:00,204052.00000000003
SARD,PV_roof_ex,2019-04-03 09:00:00,439666.0
SARD,PV_roof_ex,2019-04-03 10:00:00,529948.0
SARD,PV_roof_ex,2019-04-03 11:00:00,554904.0
SARD,PV_roof_ex,2019-04-03 12:00:00,527012.0
SARD,PV_roof_ex,2019-04-03 13:00:00,469760.0
SARD,PV_roof_ex,2019-04-03 14:00:00,400030.00000000006
SARD,PV_roof_ex,2019-04-03 15:00:00,326630.0
SARD,PV_roof_ex,2019-04-03 16:00:00,234880.0
SARD,PV_roof_ex,2019-04-03 17:00:00,111568.0
SARD,PV_roof_ex,2019-04-03 18:00:00,5872.0
SARD,PV_roof_ex,2019-04-03 19:00:00,0.0
SARD,PV_roof_ex,2019-04-03 20:00:00,0.0
SARD,PV_roof_ex,2019-04-03 21:00:00,0.0
SARD,PV_roof_ex,2019-04-03 22:00:00,0.0
SARD,PV_roof_ex,2019-04-03 23:00:00,0.0
SARD,Wind_PP_ex,2019-04-01 00:00:00,171915.0
SARD,Wind_PP_ex,2019-04-01 01:00:00,182865.0
SARD,Wind_PP_ex,2019-04-01 02:00:00,190530.0
SARD,Wind_PP_ex,2019-04-01 03:00:00,191625.0
SARD,Wind_PP_ex,2019-04-01 04:00:00,199290.0
SARD,Wind_PP_ex,2019-04-01 05:00:00,190530.0
SARD,Wind_PP_ex,2019-04-01 06:00:00,171915.0
SARD,Wind_PP_ex,2019-04-01 07:00:00,128115.00000000001
SARD,Wind_PP_ex,2019-04-01 08:00:00,120450.0
SARD,Wind_PP_ex,2019-04-01 09:00:00,104025.0
SARD,Wind_PP_ex,2019-04-01 10:00:00,74460.0
SARD,Wind_PP_ex,2019-04-01 11:00:00,47084.99999999999
SARD,Wind_PP_ex,2019-04-01 12:00:00,33945.0
SARD,Wind_PP_ex,2019-04-01 13:00:00,27375.0
SARD,Wind_PP_ex,2019-04-01 14:00:00,7665.0
SARD,Wind_PP_ex,2019-04-01 15:00:00,2190.0
SARD,Wind_PP_ex,2019-04-01 16:00:00,5475.0
SARD,Wind_PP_ex,2019-04-01 17:00:00,18615.0
SARD,Wind_PP_ex,2019-04-01 18:00:00,19710.0
SARD,Wind_PP_ex,2019-04-01 19:00:00,21900.0
SARD,Wind_PP_ex,2019-04-01 20:00:00,37230.0
SARD,Wind_PP_ex,2019-04-01 21:00:00,59130.0
SARD,Wind_PP_ex,2019-04-01 22:00:00,85410.0
SARD,Wind_PP_ex,2019-04-01 23:00:00,119355.0
SARD,Wind_PP_ex,2019-04-02 00:00:00,157680.0
SARD,Wind_PP_ex,2019-04-02 01:00:00,192720.0
SARD,Wind_PP_ex,2019-04-02 02:00:00,219000.0
SARD,Wind_PP_ex,2019-04-02 03:00:00,234330.0
SARD,Wind_PP_ex,2019-04-02 04:00:00,227760.0
SARD,Wind_PP_ex,2019-04-02 05:00:00,210240.0
SARD,Wind_PP_ex,2019-04-02 06:00:00,187245.0
SARD,Wind_PP_ex,2019-04-02 07:00:00,122640.0
SARD,Wind_PP_ex,2019-04-02 08:00:00,91980.0
SARD,Wind_PP_ex,2019-04-02 09:00:00,68985.0
SARD,Wind_PP_ex,2019-04-02 10:00:00,62415.0
SARD,Wind_PP_ex,2019-04-02 11:00:00,72270.0
SARD,Wind_PP_ex,2019-04-02 12:00:00,84315.0
SARD,Wind_PP_ex,2019-04-02 13:00:00,95265.0
SARD,Wind_PP_ex,2019-04-02 14:00:00,98550.0
SARD,Wind_PP_ex,2019-04-02 15:00:00,90885.0
SARD,Wind_PP_ex,2019-04-02 16:00:00,87600.0
SARD,Wind_PP_ex,2019-04-02 17:00:00,77745.0
SARD,Wind_PP_ex,2019-04-02 18:00:00,66795.0
SARD,Wind_PP_ex,2019-04-02 19:00:00,55845.0
SARD,Wind_PP_ex,2019-04-02 20:00:00,58035.0
SARD,Wind_PP_ex,2019-04-02 21:00:00,84315.0
SARD,Wind_PP_ex,2019-04-02 22:00:00,110595.0
SARD,Wind_PP_ex,2019-04-02 23:00:00,122640.0
SARD,Wind_PP_ex,2019-04-03 00:00:00,133590.0
SARD,Wind_PP_ex,2019-04-03 01:00:00,132495.0
SARD,Wind_PP_ex,2019-04-03 02:00:00,140160.0
SARD,Wind_PP_ex,2019-04-03 03:00:00,153300.00000000003
SARD,Wind_PP_ex,2019-04-03 04:00:00,166440.0
SARD,Wind_PP_ex,2019-04-03 05:00:00,155490.0
SARD,Wind_PP_ex,2019-04-03 06:00:00,141255.0
SARD,Wind_PP_ex,2019-04-03 07:00:00,121545.0
SARD,Wind_PP_ex,2019-04-03 08:00:00,102930.0
SARD,Wind_PP_ex,2019-04-03 09:00:00,100740.0
SARD,Wind_PP_ex,2019-04-03 10:00:00,104025.0
SARD,Wind_PP_ex,2019-04-03 11:00:00,108405.0
SARD,Wind_PP_ex,2019-04-03 12:00:00,120450.0
SARD,Wind_PP_ex,2019-04-03 13:00:00,131400.0
SARD,Wind_PP_ex,2019-04-03 14:00:00,133590.0
SARD,Wind_PP_ex,2019-04-03 15:00:00,129210.0
SARD,Wind_PP_ex,2019-04-03 16:00:00,122640.0
SARD,Wind_PP_ex,2019-04-03 17:00:00,127020.0
SARD,Wind_PP_ex,2019-04-03 18:00:00,157680.0
SARD,Wind_PP_ex,2019-04-03 19:00:00,219000.0
SARD,Wind_PP_ex,2019-04-03 20:00:00,263895.0
SARD,Wind_PP_ex,2019-04-03 21:00:00,285795.0
SARD,Wind_PP_ex,2019-04-03 22:00:00,293460.0
SARD,Wind_PP_ex,2019-04-03 23:00:00,326310.0
