Time,NORD,CNOR,CSUD,SUD,SICI,SARD
01/01/2019 00:00:00,-10916337.75,-1820292.25,-4379118.5,-2062755,-1659609.25,-806136.75
01/01/2019 01:00:00,-10599711.75,-1750746.75,-4209034.75,-1970978,-1576973.5,-783555.25
01/01/2019 02:00:00,-9982602,-1674285.5,-3971243.75,-1799052,-1581439.25,-753626.75
01/01/2019 03:00:00,-9491622.25,-1616100,-3777647.25,-1641288.25,-1502493.25,-736349.5
01/01/2019 04:00:00,-9166812.75,-1532981.25,-3691740,-1509141.5,-1449775,-723299.5
01/01/2019 05:00:00,-9205193.25,-1536011.75,-3698128.5,-1500081.5,-1432481,-727353.25
01/01/2019 06:00:00,-9687845.5,-1586785.5,-3790148,-1534021,-1462816.5,-747133.75
01/01/2019 07:00:00,-9996371.75,-1624510.25,-3785699.5,-1520326,-1443288.25,-767054.25
01/01/2019 08:00:00,-10067236,-1706782,-3954660.75,-1682679.25,-1578829.5,-814062.5
01/01/2019 09:00:00,-10513071,-1902677.75,-4386079.25,-2076734,-1891475.75,-933712.5
01/01/2019 10:00:00,-11160713.25,-2028172.25,-4690314,-2261284,-1935674.5,-938841.75
01/01/2019 11:00:00,-12042488.25,-2183217.75,-4837662.25,-2538742.5,-1943959,-1032681
01/01/2019 12:00:00,-12229885.5,-2190371.25,-4719459,-2722531.25,-1936068,-1003435
01/01/2019 13:00:00,-11696457.25,-2175998.25,-4679088.75,-2602640,-1843041,-972524.5
01/01/2019 14:00:00,-11231849.75,-2184138.75,-4419629,-2328355.75,-1747942.75,-932084.25
01/01/2019 15:00:00,-11284601.75,-2156112,-4362366.75,-2208924.25,-1793417.5,-922828.5
01/01/2019 16:00:00,-12043598.5,-2115973.5,-4466726.5,-2183911.25,-1758336.75,-881202.75
01/01/2019 17:00:00,-13422112.75,-2332694.25,-4869190.5,-2624342.25,-1926984.25,-924926.25
01/01/2019 18:00:00,-13967482,-2402576,-4998146.75,-2777303,-2032642.25,-977349.5
01/01/2019 19:00:00,-14275387.25,-2491409.5,-5127702,-2811034.25,-2070341.75,-1009124.75
01/01/2019 20:00:00,-13815016,-2434188.5,-5088801.75,-2845188.5,-2093832,-1009723.25
01/01/2019 21:00:00,-13038601.25,-2300866.25,-4912491.5,-2761910,-2052936.5,-969445
01/01/2019 22:00:00,-12031302,-2128035.5,-4603067.75,-2587445.5,-1951044.75,-906354
01/01/2019 23:00:00,-10929303.5,-1925488.5,-4186546.75,-2313007,-1807721.5,-823182.75
02/01/2019 00:00:00,-9887079.25,-1749639.5,-3854163.5,-1975691.75,-1603180.75,-762245
02/01/2019 01:00:00,-9285091.75,-1620690.25,-3711306.75,-1751762.25,-1497385.25,-729264
02/01/2019 02:00:00,-8989261.5,-1589586.25,-3540408.25,-1643113.25,-1408849.5,-711781.5
02/01/2019 03:00:00,-8900336.5,-1590292.25,-3487058.5,-1594973.25,-1366672,-707917.25
02/01/2019 04:00:00,-9192726.5,-1607717,-3558971.75,-1579203.75,-1375775.75,-719355.5
02/01/2019 05:00:00,-10117913.75,-1740194.75,-3846896.25,-1681167.25,-1449952,-751626.25
02/01/2019 06:00:00,-12450728.5,-2050480,-4456499.25,-1985395.25,-1612154.75,-827742.5
02/01/2019 07:00:00,-14835436,-2448725,-5075808,-2263725.75,-1775483.25,-919822.5
02/01/2019 08:00:00,-16617805.25,-2852144.5,-5664019,-2651640,-2041935,-999956
02/01/2019 09:00:00,-17665432,-3131721.75,-6198702.75,-2973681,-2372591,-1042122.25
02/01/2019 10:00:00,-17866621.5,-3151518.25,-6413163,-2956161,-2311999.75,-1033036.5
02/01/2019 11:00:00,-17937266,-3163823,-6540118.5,-2992755.5,-2188688,-1058599.25
02/01/2019 12:00:00,-17662806,-2989998.75,-6446771.5,-2981939.25,-2157640.75,-1046594
02/01/2019 13:00:00,-17299673,-2863183.5,-6357627.75,-3048638.5,-2220286.25,-1040340.25
02/01/2019 14:00:00,-17432661.5,-2994608.75,-6434304.25,-3047376.25,-2197252.5,-1039546.5
02/01/2019 15:00:00,-17334003.5,-3031605,-6429230.75,-2953147,-2157418.25,-1008595
02/01/2019 16:00:00,-17882401.5,-3038201.25,-6503507.25,-2959121.75,-2215030.75,-986237.75
02/01/2019 17:00:00,-18563777.5,-3188971,-6761488.25,-3380109.75,-2383451.75,-1030202.25
02/01/2019 18:00:00,-18231768.25,-3172387.5,-6772397.5,-3422953,-2522152.5,-1097591.25
02/01/2019 19:00:00,-18119174,-3161054.5,-6813162,-3443854.25,-2592523.5,-1116231.75
02/01/2019 20:00:00,-16904973,-2983213.75,-6557626,-3378182,-2577601,-1099154.5
02/01/2019 21:00:00,-15491728.25,-2716024.25,-5982443.75,-3119600.5,-2420874.5,-1032579
02/01/2019 22:00:00,-14019813.75,-2458895.75,-5443276,-2793586.5,-2210537.25,-943640.25
02/01/2019 23:00:00,-12628362,-2145317.5,-4834718.25,-2487579.25,-1934802,-858470.75
03/01/2019 00:00:00,-11427646.75,-1882016.5,-4294268.5,-2199881.25,-1719421.75,-794265.75
03/01/2019 01:00:00,-10575471.75,-1775669,-3964125.25,-1955290,-1610835,-759359
03/01/2019 02:00:00,-10245628.5,-1737822.5,-3831688.5,-1792591,-1539334.25,-733684.5
03/01/2019 03:00:00,-10157069.5,-1719286.25,-3760180,-1742995.25,-1511307.25,-729411.5
03/01/2019 04:00:00,-10402787.5,-1717759.25,-3775799.75,-1798273.75,-1509736.25,-732393.5
03/01/2019 05:00:00,-11255463,-1815419.25,-3961180,-1983011.25,-1579847,-763079.5
03/01/2019 06:00:00,-13687278,-2132219.25,-4602574.25,-2335628.25,-1794582.5,-845468.25
03/01/2019 07:00:00,-16112576,-2521004.75,-5255338.25,-2660208.75,-1983840.25,-940281.5
03/01/2019 08:00:00,-18134722.25,-2872485.25,-5849904.25,-3076700.25,-2219385,-1023052
03/01/2019 09:00:00,-19156528.5,-3038943,-6214783.5,-3459026.25,-2487892,-1104576.75
03/01/2019 10:00:00,-19208368.25,-3155092,-6315045.25,-3499784.25,-2351631.25,-1154579.5
03/01/2019 11:00:00,-19055896.5,-3130925.25,-6330562.75,-3387750.5,-2129168.75,-1093195.75
03/01/2019 12:00:00,-18483079.5,-3117564,-6412718.75,-3097469.75,-2120739.25,-1070429.25
03/01/2019 13:00:00,-18206303.75,-2995673.75,-6291505.5,-3208047.25,-2149221.75,-1060748.25
03/01/2019 14:00:00,-18554897.25,-3020147,-6223932.25,-3318021.75,-2199330,-1041922
03/01/2019 15:00:00,-18538454.75,-3020884.25,-6363185.75,-3295844,-2293602.5,-968278.5
03/01/2019 16:00:00,-18972312.25,-3058771.5,-6376767.5,-3433310.25,-2309789,-986299.75
03/01/2019 17:00:00,-19788512.25,-3211285.5,-6748366.75,-3740031.25,-2496505.25,-1055799.25
03/01/2019 18:00:00,-19529350.5,-3178429.75,-6761436,-3774716,-2583833.75,-1109734
03/01/2019 19:00:00,-19230302.5,-3169061.5,-6802265,-3781100.5,-2634002.75,-1130767.5
03/01/2019 20:00:00,-17869434.75,-2953421.75,-6517557.25,-3635483.75,-2601141.25,-1110711
03/01/2019 21:00:00,-16391567.5,-2696683.25,-5936982.75,-3292704.75,-2434359.75,-1036202.25
03/01/2019 22:00:00,-14748968,-2429296.75,-5329315.25,-2990916,-2192197,-965307.25
03/01/2019 23:00:00,-13132507.75,-2133970,-4749383.75,-2554481,-1933429.75,-862477.5
04/01/2019 00:00:00,-11799754,-1876480.25,-4409243.25,-2128210,-1620244.5,-784818
04/01/2019 01:00:00,-10917945,-1753769.25,-4175187.25,-1882458.5,-1451932.25,-741207.75
04/01/2019 02:00:00,-10538755.25,-1713864.25,-4026771,-1786946,-1378881,-721032.25
04/01/2019 03:00:00,-10455308.75,-1704780.25,-3930200,-1763261.5,-1344703.75,-708995.5
04/01/2019 04:00:00,-10640659.75,-1717105,-3912263,-1835141.5,-1350817.75,-717762.75
04/01/2019 05:00:00,-11530258.5,-1816490.75,-4094260.25,-2021641,-1424566.25,-752283
04/01/2019 06:00:00,-13640564,-2119830.75,-4657607.25,-2355146.75,-1593766.5,-840335
04/01/2019 07:00:00,-16065365.75,-2515170.25,-5319430.75,-2576899.25,-1764661.25,-949473.5
04/01/2019 08:00:00,-18357443,-2984463,-5915471.75,-2996391.25,-2003994.25,-1047986.5
04/01/2019 09:00:00,-19058005,-3249014.75,-6281363.25,-3452700.75,-2253989.75,-1101926.5
04/01/2019 10:00:00,-18986036.25,-3265979.5,-6307795.75,-3367961.25,-2076483.5,-1130994.25
04/01/2019 11:00:00,-18416947.5,-3307690.75,-6454942.75,-3373665.5,-1891943.5,-1136060.75
04/01/2019 12:00:00,-17584657.5,-3124358,-6321523.25,-3443900.25,-1978365,-1124446
04/01/2019 13:00:00,-17022596.75,-2968285.5,-6307339.5,-3069069.25,-1963149,-1078060.25
04/01/2019 14:00:00,-17529057,-3071750.25,-6323128.75,-2991096.75,-2138216.75,-1101750.25
04/01/2019 15:00:00,-17897188.75,-2966845.5,-6198025.75,-3118020.25,-2182231.5,-1043437.75
04/01/2019 16:00:00,-18741256.5,-3056888,-6315166.25,-3260368.25,-2188600.75,-1018470.5
04/01/2019 17:00:00,-19994847.5,-3245609.75,-6686116.5,-3624344.75,-2413599,-1067732.75
04/01/2019 18:00:00,-19921765.5,-3230034.75,-6759343.75,-3620810,-2521997.75,-1128297.75
04/01/2019 19:00:00,-19596789.75,-3209041.5,-6763530,-3656100,-2572677.5,-1147111.25
04/01/2019 20:00:00,-18265251.25,-2987738.75,-6474917.25,-3552289.25,-2550608.25,-1123195.25
04/01/2019 21:00:00,-16568321.25,-2732633.25,-5979868.5,-3253413.25,-2371280.25,-1045483.5
04/01/2019 22:00:00,-14747852,-2458962.25,-5408170.5,-2989257.5,-2125817.25,-950440.75
04/01/2019 23:00:00,-13345956,-2203772.25,-4900975,-2648825.5,-1838354.25,-866117
05/01/2019 00:00:00,-12271658.25,-1965827.75,-4269058.75,-2312442.25,-1686602.75,-790909.5
05/01/2019 01:00:00,-11475374,-1852077,-3971117.5,-2067521.25,-1566180.5,-742229.5
05/01/2019 02:00:00,-11125423.25,-1795872,-3825867,-1928345,-1495208.25,-717034.5
05/01/2019 03:00:00,-10882371,-1794782.75,-3732454.75,-1892707.25,-1455947.75,-705736.25
05/01/2019 04:00:00,-11064270.75,-1828136.75,-3782492.5,-1910517,-1476672.75,-715410.5
05/01/2019 05:00:00,-12116983.75,-1937566.25,-4024976.25,-2024911.5,-1585405.25,-757157.5
05/01/2019 06:00:00,-14216512.25,-2214275,-4692778,-2325551.75,-1763428.5,-844204.75
05/01/2019 07:00:00,-16894866.5,-2635301.75,-5432997.75,-2568162.5,-1958914,-949257.25
05/01/2019 08:00:00,-18781537.75,-3075990.25,-6106137.25,-2995668,-2221233.75,-1043683
05/01/2019 09:00:00,-19437532.25,-3364773.25,-6597432.25,-3339192.75,-2451756.75,-1121812.5
05/01/2019 10:00:00,-19125014.5,-3325746.25,-6474565.5,-3356849.75,-2283459.75,-1127864.25
05/01/2019 11:00:00,-18994171.75,-3145866.5,-6281770.25,-3326304.75,-2168868,-1063519
05/01/2019 12:00:00,-18334474.5,-2948929.75,-6258084.25,-3254581.25,-2158438,-1037992
05/01/2019 13:00:00,-17962532.5,-2855944.75,-6299494.5,-3086305.25,-2021708.25,-1067765
05/01/2019 14:00:00,-18134621.25,-2975140,-6301032.25,-3078247,-2150952.75,-1087007.25
05/01/2019 15:00:00,-18084619.5,-2994601.75,-6399314.25,-3061260.5,-2309822.75,-1084880.75
05/01/2019 16:00:00,-18292197.25,-3103489.75,-6582436,-3047469.75,-2275791.25,-1030115.5
05/01/2019 17:00:00,-19430826.75,-3284503.5,-6921137,-3403449.75,-2460538.75,-1078793.75
05/01/2019 18:00:00,-19433022,-3296332,-6920615.25,-3501421.5,-2521941.75,-1129917.25
05/01/2019 19:00:00,-19107033.5,-3272654.5,-6943698.75,-3483472,-2580704,-1141437.25
05/01/2019 20:00:00,-17819929.25,-3072098.5,-6661805.75,-3353750.5,-2521718.5,-1117947.5
05/01/2019 21:00:00,-16275020.5,-2815852.75,-6122801,-3031066.25,-2329138.75,-1034621
05/01/2019 22:00:00,-14685771.25,-2541392,-5544907,-2852958.75,-2119497,-977224.25
05/01/2019 23:00:00,-13723677,-2299222,-5021807,-2611886,-1907558,-890100.25
06/01/2019 00:00:00,-12610590.25,-2050563,-4603592,-2093692.5,-1694053.75,-804509
06/01/2019 01:00:00,-11790100.75,-1886730,-4297861.25,-1870758,-1556787,-747513
06/01/2019 02:00:00,-11147895,-1803375,-4050070.5,-1748086.75,-1466915.75,-718408
06/01/2019 03:00:00,-10818782,-1754405,-3903709.5,-1725213.75,-1399593.25,-707296.75
06/01/2019 04:00:00,-10745350.25,-1736240.25,-3862375.25,-1714674.5,-1391111.25,-708248.25
06/01/2019 05:00:00,-11495231.25,-1795473.25,-3907544.25,-1839832.5,-1454674.5,-726744.25
06/01/2019 06:00:00,-12199932.75,-1907800.25,-4133442.75,-1979268.25,-1529715.25,-769840.75
06/01/2019 07:00:00,-13328785.5,-2090070.75,-4419118,-2127375,-1613244.75,-827906
06/01/2019 08:00:00,-13962549,-2190656.75,-4714608,-2430650.5,-1819807.25,-887228.25
06/01/2019 09:00:00,-14521154.5,-2233130,-4972482.75,-2827779.75,-2146022,-967181.25
06/01/2019 10:00:00,-14902687.25,-2200682.25,-5131606.75,-2974360.25,-2146218.25,-1025945.75
06/01/2019 11:00:00,-15308881.25,-2225392.25,-5268167.25,-3175112.75,-2116088.25,-1087358.25
06/01/2019 12:00:00,-15384614.25,-2234734.75,-5385712.5,-3154800.5,-2060889.5,-1126998.5
06/01/2019 13:00:00,-14527794.5,-2048067.5,-5207888,-2953787,-2059164,-1031798.75
06/01/2019 14:00:00,-14366506.5,-2069945.25,-5051680.25,-2714380.25,-2105011.75,-961476.5
06/01/2019 15:00:00,-14631193.75,-2217875.75,-5177147.5,-2656096.75,-2139237,-969199
06/01/2019 16:00:00,-15198069,-2366290.25,-5458206,-2595211.5,-1983669.5,-957804
06/01/2019 17:00:00,-16407680,-2608320,-5838762.5,-3009396,-2122478.25,-1000863.25
06/01/2019 18:00:00,-16766618.25,-2710484.75,-5810514.5,-3288981.25,-2226705.25,-1053196
06/01/2019 19:00:00,-17018395.75,-2783219,-5967427.25,-3282386.25,-2278838,-1073983.75
06/01/2019 20:00:00,-16202644.5,-2703248.5,-5934467.75,-3165099,-2281812.75,-1062977.75
06/01/2019 21:00:00,-15258439.75,-2533920.75,-5510704.5,-3041132.75,-2168919.25,-1012382.25
06/01/2019 22:00:00,-14007630,-2329486.5,-5024534.75,-2879543.25,-1995279.75,-943025.5
06/01/2019 23:00:00,-12825639,-2110814.75,-4823962.5,-2378514.75,-1855288,-863031.25
07/01/2019 00:00:00,-11784161.75,-1883753.5,-4319437.5,-2019757.75,-1641370.25,-800019.25
07/01/2019 01:00:00,-11228619.75,-1757193,-3951197.25,-1796335,-1503403.5,-751252.25
07/01/2019 02:00:00,-10651433.25,-1654817.25,-3643211,-1795279.25,-1422421,-721838.25
07/01/2019 03:00:00,-10385811.75,-1634274,-3557512.5,-1721608.75,-1395423.5,-712119.75
07/01/2019 04:00:00,-10553887.25,-1634888.5,-3545270.25,-1742684.75,-1402909.5,-717859.75
07/01/2019 05:00:00,-11206243.25,-1702442.25,-3711337.5,-1841197,-1446447.5,-740082.25
07/01/2019 06:00:00,-12500266.75,-1884969.5,-4174756.25,-2031990.5,-1566423.25,-800093.75
07/01/2019 07:00:00,-13806218,-2075801.25,-4524998.25,-2213552.75,-1661384.5,-876044.75
07/01/2019 08:00:00,-14688381.75,-2259681.5,-4882331.25,-2469928.75,-1914958.5,-957467.75
07/01/2019 09:00:00,-15434593.25,-2467485.5,-5262174.75,-2740682.5,-2207497,-1073316.75
07/01/2019 10:00:00,-15647590,-2561524.5,-5382131,-2730774.75,-2074083.5,-1104397.25
07/01/2019 11:00:00,-15760922.5,-2569001.25,-5351296,-2860728.75,-1929822.5,-988479.25
07/01/2019 12:00:00,-15790520.25,-2569319.75,-5387817,-2831894.5,-1887546.25,-954652.5
07/01/2019 13:00:00,-15106030.5,-2496490,-5407184.75,-2792539,-1963926,-973830
07/01/2019 14:00:00,-15078229,-2468886.75,-5427214.75,-2686723.5,-2091443.25,-1027253
07/01/2019 15:00:00,-15408147.5,-2479525.5,-5496080.5,-2643659,-2127581.25,-1012005.25
07/01/2019 16:00:00,-15974175.75,-2565155,-5696100.5,-2676172.25,-2107062.25,-986834.75
07/01/2019 17:00:00,-17341605,-2799526,-6215832.25,-3086610.25,-2273644.75,-1016282.25
07/01/2019 18:00:00,-17882589.25,-2886118.75,-6354317.25,-3199665.25,-2343483.25,-1075076.25
07/01/2019 19:00:00,-17998412.25,-2955105,-6448157.75,-3233425.75,-2346169.5,-1086479.75
07/01/2019 20:00:00,-16683565.75,-2783169.25,-6227178,-3128860.75,-2305900.25,-1064326
07/01/2019 21:00:00,-15497548.25,-2537223.5,-5732070.75,-2924080.5,-2175632,-1009195.25
07/01/2019 22:00:00,-14464619,-2333766,-5228199.25,-2688620.5,-1979781.25,-938514
07/01/2019 23:00:00,-13281118,-2109441.25,-4741898.5,-2442906.75,-1818699.75,-865935.75
08/01/2019 00:00:00,-12330125.25,-1904767.75,-4406899.25,-2089109.25,-1638019.75,-798579
08/01/2019 01:00:00,-11378207.25,-1737635.5,-4069664,-1845930.75,-1490896.25,-744416
08/01/2019 02:00:00,-10762124.25,-1669746,-3794891,-1763169.25,-1400466,-713103
08/01/2019 03:00:00,-10547829.25,-1625120,-3697907.75,-1696957,-1350317,-706868.75
08/01/2019 04:00:00,-10587806,-1628285.5,-3679761.25,-1660267.5,-1334679.75,-708700.25
08/01/2019 05:00:00,-10912733.25,-1662648.5,-3721466.5,-1749819.5,-1358912.25,-720420.5
08/01/2019 06:00:00,-11747781.5,-1766050.75,-3919962.75,-1883015.25,-1435336.25,-758104
08/01/2019 07:00:00,-12398360.25,-1870790,-4118186.75,-1900061,-1481455.5,-795396.75
08/01/2019 08:00:00,-13124143.5,-2011521.75,-4451174.25,-2167117,-1738207.75,-875585.75
08/01/2019 09:00:00,-14209945.25,-2184767.75,-4861923.25,-2858503,-2103453.25,-1009407.5
08/01/2019 10:00:00,-14950871.25,-2397767.25,-5181355.25,-2940564,-2054013,-1013928.75
08/01/2019 11:00:00,-15516561.5,-2491253,-5332076.75,-2831873.25,-1870634.75,-988350.5
08/01/2019 12:00:00,-15916823.25,-2423638.5,-5498334.75,-2750473.75,-1889882.5,-991097.25
08/01/2019 13:00:00,-15301761.25,-2351666.5,-5294369,-2860111,-1888442.75,-993649.25
08/01/2019 14:00:00,-15005859.25,-2540201.5,-5185930.75,-2777835.25,-1904942.25,-963480.75
08/01/2019 15:00:00,-14789692.5,-2520399.75,-5156615.5,-2641274,-1956413.25,-922605.25
08/01/2019 16:00:00,-15180932.75,-2498750.25,-5296948.5,-2506652.25,-1890529.75,-957936.5
08/01/2019 17:00:00,-16405943.75,-2647355.25,-5771136.25,-2809442,-2055584.75,-1010037.75
08/01/2019 18:00:00,-16980148.75,-2763560.75,-5930750,-2921026,-2171082.25,-1055182.25
08/01/2019 19:00:00,-17317007.5,-2858117.5,-6130284.25,-2927870,-2226824.75,-1074645
08/01/2019 20:00:00,-16519603.75,-2786909,-6084103.25,-2898231,-2245764.25,-1071888.5
08/01/2019 21:00:00,-15641300.5,-2611543.75,-5730026.5,-2708881.5,-2138783.75,-1020714
08/01/2019 22:00:00,-14249742,-2392710.5,-5322674.75,-2427516.5,-1962995.75,-940360.25
08/01/2019 23:00:00,-12951604,-2210347.5,-4905775.75,-2094533.75,-1768213.5,-856275.5
09/01/2019 00:00:00,-11799537,-2009394.25,-4526634,-1740936,-1558770.25,-781978.5
09/01/2019 01:00:00,-11217115.25,-1959798.25,-4186588.75,-1612458.75,-1428642.75,-750646
09/01/2019 02:00:00,-11165523,-1958293.75,-4012625.25,-1551139.5,-1369907.5,-734260.75
09/01/2019 03:00:00,-11062357.25,-1919118,-3966962.5,-1508551.5,-1343240.25,-729521
09/01/2019 04:00:00,-11284853,-1949644,-3984287.5,-1583975.25,-1367799.5,-739691
09/01/2019 05:00:00,-12888342.5,-2087348,-4358251.75,-1755095.25,-1464893.25,-790318.5
09/01/2019 06:00:00,-17224809.75,-2616202,-5278102,-2282742.25,-1725145,-905749
09/01/2019 07:00:00,-21374098,-3130471.25,-6194864,-2878940,-1988562,-1047064
09/01/2019 08:00:00,-24488401.25,-3614654.5,-6694793,-3251770,-2118741.25,-1116390
09/01/2019 09:00:00,-25849932.25,-3868545.5,-7213216.5,-3470489,-2160397,-1125169.5
09/01/2019 10:00:00,-25841198.5,-3947860.25,-7451946.5,-3367783,-2136127.75,-1169334.25
09/01/2019 11:00:00,-25354336.75,-3915285.5,-7425401.75,-3507540.5,-2097638.5,-1165797.25
09/01/2019 12:00:00,-24303630.25,-3842327,-7584279.25,-3678672.25,-2076122.75,-1180218.5
09/01/2019 13:00:00,-24433141.25,-3764222.5,-7383683.75,-3579323.25,-2076977.75,-1075402.5
09/01/2019 14:00:00,-24686222,-3797114.25,-7187619.75,-3558201.5,-2086044,-1030798.75
09/01/2019 15:00:00,-24533626.75,-3889703.75,-7425136,-3541745.75,-2155950.75,-1057336.5
09/01/2019 16:00:00,-24762934.25,-3916804,-7384862.75,-3533864,-2253191.75,-1057843.75
09/01/2019 17:00:00,-25219630,-3921463.75,-7664832.25,-3672121.25,-2378864.25,-1101587.75
09/01/2019 18:00:00,-24458979.25,-3832145.5,-7627694,-3706797.75,-2403729.75,-1151903.5
09/01/2019 19:00:00,-23830408.75,-3778573.25,-7679816.5,-3701449.5,-2456265.5,-1181986
09/01/2019 20:00:00,-22572569.75,-3557267.5,-7382125.25,-3602786,-2443439,-1170563
09/01/2019 21:00:00,-20992126.25,-3262752.25,-6680406,-3350613,-2283439.75,-1092412.25
09/01/2019 22:00:00,-18562578.75,-2918084.75,-5946550.5,-3038050,-2075883.75,-1002351.5
09/01/2019 23:00:00,-16517552.75,-2591454.25,-5312074,-2642747.5,-1827522.25,-916399
10/01/2019 00:00:00,-15334923.5,-2428475,-4779204,-2311142.75,-1634310.25,-852694.5
10/01/2019 01:00:00,-14561036.75,-2332863.5,-4472719,-2065705.5,-1501561,-799364.25
10/01/2019 02:00:00,-14004770.5,-2237425.5,-4262625.25,-1940126,-1415388,-763914.5
10/01/2019 03:00:00,-14058705.5,-2258082.75,-4203099.25,-1935590.25,-1403277,-766745
10/01/2019 04:00:00,-14362138.5,-2286282,-4210745.5,-2010706,-1427918.5,-780209.75
10/01/2019 05:00:00,-15758486.5,-2477778.5,-4508704,-2192869,-1514685,-809977
10/01/2019 06:00:00,-19678131,-2980370.25,-5505370.25,-2490718.75,-1756473.5,-926936.75
10/01/2019 07:00:00,-24121284.25,-3535044.25,-6495300,-2848177.5,-2022660.75,-1076033.5
10/01/2019 08:00:00,-26731995.75,-4061981.75,-7026037.5,-3343667.5,-2193781.5,-1150536.5
10/01/2019 09:00:00,-27373054.5,-4398521,-7660478.5,-3542170.25,-2261767.25,-1168758.75
10/01/2019 10:00:00,-27041411.25,-4511239.75,-7979560.25,-3397702.25,-2368465.25,-1114620.75
10/01/2019 11:00:00,-26798367.25,-4391148.25,-7992836,-3395273.75,-2321295.25,-1094829.5
10/01/2019 12:00:00,-25097227,-3987200.5,-7764868.5,-3446909.5,-2307802.5,-1136741.75
10/01/2019 13:00:00,-24975093.25,-3860474.5,-7530212,-3299588.75,-2216026,-1158855.75
10/01/2019 14:00:00,-25074540.25,-3954178.75,-7454007.25,-3200038.75,-2190538.5,-1099946.25
10/01/2019 15:00:00,-24780879.5,-3918969.75,-7472995,-3299180.5,-2255000.5,-1080474
10/01/2019 16:00:00,-24892293.25,-3920124,-7484512.5,-3410445.25,-2344223.5,-1066901.5
10/01/2019 17:00:00,-25721316.25,-4011476.5,-8009751.25,-3605255.5,-2457336.75,-1114114.25
10/01/2019 18:00:00,-25302641.75,-3934923.75,-8051247.5,-3614519.75,-2525020.5,-1158146.75
10/01/2019 19:00:00,-24670750,-3875521,-8128627.5,-3650869.25,-2573442.5,-1182789.25
10/01/2019 20:00:00,-23216930.25,-3632349.5,-7785308,-3575319.75,-2557292,-1170550
10/01/2019 21:00:00,-21735526.75,-3391326.25,-7060657,-3317248.5,-2391857.75,-1088133.75
10/01/2019 22:00:00,-19473877.5,-3055538,-6359551,-2970245.75,-2165755.5,-980032
10/01/2019 23:00:00,-17650119.5,-2798286.25,-5761496.25,-2545408.75,-1925450,-872739.25
11/01/2019 00:00:00,-15893422.25,-2505324.5,-5114255.25,-2150391,-1686524.25,-783583
11/01/2019 01:00:00,-15165797.75,-2392530.25,-4706213,-2011571.75,-1543291.75,-740095.5
11/01/2019 02:00:00,-14893729.25,-2342772.75,-4488740.75,-1962893.5,-1467861.25,-716502.75
11/01/2019 03:00:00,-14701922.5,-2333505.5,-4427810,-1886230.25,-1434875.75,-713155.75
11/01/2019 04:00:00,-15091330.75,-2370305.25,-4499138.5,-1924968.5,-1445481.75,-720775
11/01/2019 05:00:00,-16367736.75,-2512388.25,-4817364.75,-2097777,-1543409,-763074.25
11/01/2019 06:00:00,-20287627.75,-3079709.5,-5748340.75,-2554854,-1801982,-887486
11/01/2019 07:00:00,-24500278.25,-3619003.5,-6680996,-3079500,-2112626.5,-1055595
11/01/2019 08:00:00,-27020459.5,-4103930,-7428455,-3520182.75,-2386581.5,-1137891.75
11/01/2019 09:00:00,-27506801,-4327967,-7859748,-3708153.75,-2491754.25,-1188076
11/01/2019 10:00:00,-27000631.75,-4264033.75,-7787615.5,-3671775.75,-2408010.5,-1240433.25
11/01/2019 11:00:00,-26798045.75,-4209334.25,-7546238.25,-3695661.5,-2267938.75,-1131781.25
11/01/2019 12:00:00,-25158870,-4020393.75,-7271160,-3643090.5,-2232875.5,-1061859.75
11/01/2019 13:00:00,-24856207.75,-3983432.75,-7343926.75,-3650127.25,-2287457,-1104348.5
11/01/2019 14:00:00,-25443122.5,-4094650.5,-7424928.25,-3485661,-2374938.25,-1146200
11/01/2019 15:00:00,-25522778.25,-4139214,-7606401.5,-3460837.75,-2460050.5,-1125467.75
11/01/2019 16:00:00,-25818789.25,-4125406.5,-7655720.5,-3466246.25,-2408830.75,-1086756.5
11/01/2019 17:00:00,-26330432,-4149763,-7927366.25,-3759304,-2544931,-1085953.5
11/01/2019 18:00:00,-25699711.25,-3977694,-8017763.75,-3742203.75,-2647054.25,-1148823
11/01/2019 19:00:00,-25001989.5,-3839476.75,-7982757.75,-3829513.75,-2720820,-1169192.5
11/01/2019 20:00:00,-23626335.5,-3575618,-7636203.25,-3735519,-2689654.25,-1160670
11/01/2019 21:00:00,-22066071,-3310644.5,-7034222.75,-3509002.75,-2498111.25,-1075947.75
11/01/2019 22:00:00,-19786261,-2930038.75,-6335444.5,-3123041.25,-2270350.75,-975363.25
11/01/2019 23:00:00,-18047361.5,-2618608.25,-5526791.75,-2771052.25,-2009543.75,-878892
12/01/2019 00:00:00,-16154581.25,-2357644.25,-4922952.5,-2273665.5,-1707082.5,-806074
12/01/2019 01:00:00,-15283562.75,-2253780.5,-4685380.75,-1981042.5,-1539232.25,-768251.25
12/01/2019 02:00:00,-14862346.5,-2213814,-4444291.75,-1868614,-1457448,-737986.25
12/01/2019 03:00:00,-14818452.75,-2208911,-4367735.25,-1835666.5,-1441681.5,-735052.5
12/01/2019 04:00:00,-15127727,-2243737.75,-4420995.5,-1867454.75,-1454185.75,-750149.75
12/01/2019 05:00:00,-16640108.25,-2418693.5,-4751370.25,-2055076,-1556868.75,-794132.75
12/01/2019 06:00:00,-20552698.25,-2925681.75,-5673204.25,-2475817.25,-1811411.25,-907187
