Time,NORD,CNOR,CSUD,SUD,SICI,SARD
03/01/2019 02:00:00,-12254629.21,-2078581.16,-4583020.146,-2144088.87,-1841172.6,-877548.069
03/01/2019 03:00:00,-12148705.24,-2056410.254,-4497489.995,-2084768.202,-1807649.962,-872437.2033
03/01/2019 04:00:00,-12442604.53,-2054583.834,-4516172.523,-2150885.915,-1805770.915,-876003.9249
03/01/2019 05:00:00,-13462475.79,-2171393.368,-4737902.818,-2371847.426,-1889629.24,-912706.9492
03/01/2019 06:00:00,-16371130.07,-2550312.683,-5505064.023,-2793606.871,-2146470.871,-1011250.79
03/01/2019 07:00:00,-19271989.47,-3015332.681,-6285824.401,-3181832.316,-2372838.98,-1124655.372
03/01/2019 08:00:00,-21690645.63,-3435732.777,-6996975.101,-3679991.009,-2654570.215,-1223655.818
03/01/2019 09:00:00,-22912811.42,-3634830.177,-7433401.223,-4137284.904,-2975727.06,-1321166.242
03/01/2019 10:00:00,-22974816.1,-3773754.103,-7553322.667,-4186034.883,-2812747.799,-1380973.716
03/01/2019 11:00:00,-22792447.13,-3744848.647,-7571882.896,-4052033.142,-2546664.029,-1307553.614
03/01/2019 12:00:00,-22107310.05,-3728867.474,-7670148.348,-3704833.069,-2536581.642,-1280322.974
03/01/2019 13:00:00,-21776263.09,-3583076.533,-7525167.156,-3837093.014,-2570649.096,-1268743.688
03/01/2019 14:00:00,-22193210.09,-3612348.588,-7444343.894,-3968631.72,-2630582.757,-1246225.917
03/01/2019 15:00:00,-22173543.49,-3613230.401,-7610902.735,-3942105.275,-2743340.557,-1158142.128
03/01/2019 16:00:00,-22692473.37,-3658546.723,-7627147.644,-4106526.416,-2762700.966,-1179697.051
03/01/2019 17:00:00,-23668716.88,-3840966.232,-8071611.449,-4473390.403,-2986029.228,-1262824.27
03/01/2019 18:00:00,-23358737.74,-3801668.005,-8087243.366,-4514876.267,-3090481.423,-1327334.745
03/01/2019 19:00:00,-23001051.3,-3790462.794,-8136078.267,-4522512.664,-3150487.746,-1352492.571
03/01/2019 20:00:00,-21373339.57,-3532539.605,-7795543.969,-4348342.843,-3111182.642,-1328503.319
03/01/2019 21:00:00,-19605686.65,-3225458.87,-7101128.275,-3938350.469,-2911698.009,-1239384.618
03/01/2019 22:00:00,-17641000.17,-2905642.237,-6374307.085,-3577385.866,-2622051.092,-1154588.264
03/01/2019 23:00:00,-15707578.42,-2552406.726,-5680660.473,-3055373.078,-2312543.803,-1031595.277
04/01/2019 00:00:00,-14113493.38,-2244427.434,-5273823.966,-2545517.284,-1937948.031,-938708.0147
04/01/2019 01:00:00,-13058776.02,-2097654.808,-4993873.4,-2251577.922,-1736632.493,-886546.5056
04/01/2019 02:00:00,-12605233.34,-2049925.088,-4816355.143,-2137336.977,-1649257.084,-862414.919
04/01/2019 03:00:00,-12505424.34,-2039059.863,-4700848.145,-2109008.333,-1608378.232,-848017.9586
04/01/2019 04:00:00,-12727119.65,-2053801.296,-4679393.991,-2194982.829,-1615691.088,-858504.3234
04/01/2019 05:00:00,-13791154.21,-2172674.971,-4897077.935,-2418051.841,-1703900.466,-899793.4316
04/01/2019 06:00:00,-16315256.21,-2535495,-5570888.097,-2816952.631,-1906278.127,-1005110.993
04/01/2019 07:00:00,-19215522.05,-3008354.13,-6362484.396,-3082187.181,-2110682.551,-1135649.774
04/01/2019 08:00:00,-21957038.29,-3569667.538,-7075399.318,-3583934.723,-2396944.851,-1253479.567
04/01/2019 09:00:00,-22794969.07,-3886093.573,-7513036.176,-4129719.077,-2695960.392,-1317996.322
04/01/2019 10:00:00,-22708888.42,-3906384.834,-7544651.659,-4028363.542,-2483648.061,-1352763.783
04/01/2019 11:00:00,-22028210.65,-3956274.98,-7720651.786,-4035186.303,-2262922.775,-1358823.742
04/01/2019 12:00:00,-21032722.15,-3736993.666,-7561070.898,-4119192.942,-2366290.123,-1344931.528
04/01/2019 13:00:00,-20360450.45,-3550317.894,-7544105.945,-3670863.694,-2348090.513,-1289450.289
04/01/2019 14:00:00,-20966219.3,-3674070.394,-7562991.21,-3577602.058,-2557486.195,-1317785.512
04/01/2019 15:00:00,-21406535.68,-3548595.533,-7413357.551,-3729413.187,-2610131.52,-1248038.881
04/01/2019 16:00:00,-22416111.36,-3656293.899,-7553467.394,-3899673.309,-2617749.676,-1218175.961
04/01/2019 17:00:00,-23915511.11,-3882020.908,-7997154.94,-4335019.667,-2886866.414,-1277097.735
04/01/2019 18:00:00,-23828098.92,-3863391.904,-8084740.86,-4330791.81,-3016520.392,-1349538.544
04/01/2019 19:00:00,-23439400.73,-3838282.22,-8089747.965,-4373001.603,-3077137.615,-1372041.064
04/01/2019 20:00:00,-21846769.24,-3573585.609,-7744542.96,-4248835.258,-3050740.944,-1343435.527
04/01/2019 21:00:00,-19817098.93,-3268458.079,-7152423.221,-3891354.547,-2836249.647,-1250485.77
04/01/2019 22:00:00,-17639665.34,-2941124.658,-6468624.564,-3575402.161,-2542655.355,-1136806.686
04/01/2019 23:00:00,-15962880.39,-2635896.059,-5861976.295,-3168216.996,-2198825.547,-1035948.423
05/01/2019 00:00:00,-14677930.36,-2351294.522,-5106151.571,-2765874.475,-2017318.052,-945993.9585
05/01/2019 01:00:00,-13725507.75,-2215239.105,-4749788.899,-2472928.46,-1873282.962,-887768.6042
05/01/2019 02:00:00,-13306937.37,-2148013.221,-4576057.144,-2306462.016,-1788394.211,-857633.2754
