locs,techs,timesteps,required_resource
CNOR,demand_power,2019-01-13 23:00:00,-4947320.275
CNOR,demand_power,2019-01-14 00:00:00,-4524420.048
CNOR,demand_power,2019-01-14 01:00:00,-4281588.979
CNOR,demand_power,2019-01-14 02:00:00,-4096849.93
CNOR,demand_power,2019-01-14 03:00:00,-4021816.005
CNOR,demand_power,2019-01-14 04:00:00,-3952423.739
CNOR,demand_power,2019-01-14 05:00:00,-3929088.473
CNOR,demand_power,2019-01-14 06:00:00,-4340283.093
CNOR,demand_power,2019-01-14 07:00:00,-4921474.149
CNOR,demand_power,2019-01-14 08:00:00,-5475389.79
CNOR,demand_power,2019-01-14 09:00:00,-5856906.567
CNOR,demand_power,2019-01-14 10:00:00,-5946339.052
CNOR,demand_power,2019-01-14 11:00:00,-5820650.525
CNOR,demand_power,2019-01-14 12:00:00,-5634841.341
CNOR,demand_power,2019-01-14 13:00:00,-5324726.251
CNOR,demand_power,2019-01-14 14:00:00,-5306147.345
CNOR,demand_power,2019-01-14 15:00:00,-5067512.177
CNOR,demand_power,2019-01-14 16:00:00,-5234896.639
CNOR,demand_power,2019-01-14 17:00:00,-5625843.785
CNOR,demand_power,2019-01-14 18:00:00,-5811117.673
CNOR,demand_power,2019-01-14 19:00:00,-5950190.899
CNOR,demand_power,2019-01-14 20:00:00,-5606653.178
CNOR,demand_power,2019-01-14 21:00:00,-5148055.538
CNOR,demand_power,2019-01-14 22:00:00,-4731704.228
CNOR,demand_power,2019-01-14 23:00:00,-4390071.613
CNOR,demand_power,2019-01-15 00:00:00,-3967956.487
CNOR,demand_power,2019-01-15 01:00:00,-3715176.681
CNOR,demand_power,2019-01-15 02:00:00,-3590181.752
CNOR,demand_power,2019-01-15 03:00:00,-3485275.996
CNOR,demand_power,2019-01-15 04:00:00,-3476635.762
CNOR,demand_power,2019-01-15 05:00:00,-3484662.464
CNOR,demand_power,2019-01-15 06:00:00,-3686770.282
CNOR,demand_power,2019-01-15 07:00:00,-3873820.256
CNOR,demand_power,2019-01-15 08:00:00,-4148414.079
CNOR,demand_power,2019-01-15 09:00:00,-4636998.844
CNOR,demand_power,2019-01-15 10:00:00,-4819232.98
CNOR,demand_power,2019-01-15 11:00:00,-5237483.906
CNOR,demand_power,2019-01-15 12:00:00,-5374819.935
CNOR,demand_power,2019-01-15 13:00:00,-4765588.953
CNOR,demand_power,2019-01-15 14:00:00,-4761068.671
CNOR,demand_power,2019-01-15 15:00:00,-4631008.556
CNOR,demand_power,2019-01-15 16:00:00,-4785083.352
CNOR,demand_power,2019-01-15 17:00:00,-5241783.206
CNOR,demand_power,2019-01-15 18:00:00,-5450520.007
CNOR,demand_power,2019-01-15 19:00:00,-5674526.026
CNOR,demand_power,2019-01-15 20:00:00,-5505993.192
CNOR,demand_power,2019-01-15 21:00:00,-5186719.957
CNOR,demand_power,2019-01-15 22:00:00,-4857926.679
CNOR,demand_power,2019-01-15 23:00:00,-4457473.675
CNOR,demand_power,2019-01-16 00:00:00,-4153226.714
CNOR,demand_power,2019-01-16 01:00:00,-4000702.906
CNOR,demand_power,2019-01-16 02:00:00,-3977727.707
CNOR,demand_power,2019-01-16 03:00:00,-3977822.413
CNOR,demand_power,2019-01-16 04:00:00,-4087524.791
CNOR,demand_power,2019-01-16 05:00:00,-4512614.244
CNOR,demand_power,2019-01-16 06:00:00,-5446123.713
CNOR,demand_power,2019-01-16 07:00:00,-6407899.581
CNOR,demand_power,2019-01-16 08:00:00,-7274794.835
CNOR,demand_power,2019-01-16 09:00:00,-7694179.492
CNOR,demand_power,2019-01-16 10:00:00,-7577238.715
CNOR,demand_power,2019-01-16 11:00:00,-7203506.613
CNOR,demand_power,2019-01-16 12:00:00,-7032359.519
CNOR,demand_power,2019-01-16 13:00:00,-6878204.2
CNOR,demand_power,2019-01-16 14:00:00,-7161034.726
CNOR,demand_power,2019-01-16 15:00:00,-7414764.34
CNOR,demand_power,2019-01-16 16:00:00,-7481327.77
CNOR,demand_power,2019-01-16 17:00:00,-7475894.74
CNOR,demand_power,2019-01-16 18:00:00,-7248401.974
CNOR,demand_power,2019-01-16 19:00:00,-7104776.44
CNOR,demand_power,2019-01-16 20:00:00,-6754438.165
CNOR,demand_power,2019-01-16 21:00:00,-6276163.576
CNOR,demand_power,2019-01-16 22:00:00,-5650624.809
CNOR,demand_power,2019-01-16 23:00:00,-5089462.993
CNOR,demand_power,2019-01-17 00:00:00,-4713608.92
CNOR,demand_power,2019-01-17 01:00:00,-4551327.16
CNOR,demand_power,2019-01-17 02:00:00,-4473791.067
CNOR,demand_power,2019-01-17 03:00:00,-4307721.055
CNOR,demand_power,2019-01-17 04:00:00,-4312408.33
CNOR,demand_power,2019-01-17 05:00:00,-4601965.749
CNOR,demand_power,2019-01-17 06:00:00,-5510123.668
CNOR,demand_power,2019-01-17 07:00:00,-6647330.831
CNOR,demand_power,2019-01-17 08:00:00,-7536009.449
CNOR,demand_power,2019-01-17 09:00:00,-7904938.524
CNOR,demand_power,2019-01-17 10:00:00,-8036663.548
CNOR,demand_power,2019-01-17 11:00:00,-8073124.559
CNOR,demand_power,2019-01-17 12:00:00,-7458396.493
CNOR,demand_power,2019-01-17 13:00:00,-7223744.022
CNOR,demand_power,2019-01-17 14:00:00,-7539920.316
CNOR,demand_power,2019-01-17 15:00:00,-7797215.37
CNOR,demand_power,2019-01-17 16:00:00,-7797650.47
CNOR,demand_power,2019-01-17 17:00:00,-7776814.169
CNOR,demand_power,2019-01-17 18:00:00,-7593646.696
CNOR,demand_power,2019-01-17 19:00:00,-7450849.728
CNOR,demand_power,2019-01-17 20:00:00,-7041701.587
CNOR,demand_power,2019-01-17 21:00:00,-6572649.653
CNOR,demand_power,2019-01-17 22:00:00,-5886892.778
CNOR,demand_power,2019-01-17 23:00:00,-5337731.21
CNOR,demand_power,2019-01-18 00:00:00,-4904240.347
CNOR,demand_power,2019-01-18 01:00:00,-4758824.086
CNOR,demand_power,2019-01-18 02:00:00,-4674827.377
CNOR,demand_power,2019-01-18 03:00:00,-4668423.492
CNOR,demand_power,2019-01-18 04:00:00,-4631506.336
CNOR,demand_power,2019-01-18 05:00:00,-4982897.36
CNOR,demand_power,2019-01-18 06:00:00,-5810570.481
CNOR,demand_power,2019-01-18 07:00:00,-6736939.918
CNOR,demand_power,2019-01-18 08:00:00,-7574681.645
CNOR,demand_power,2019-01-18 09:00:00,-8011902.198
CNOR,demand_power,2019-01-18 10:00:00,-7883674.901
CNOR,demand_power,2019-01-18 11:00:00,-7866122.667
CNOR,demand_power,2019-01-18 12:00:00,-7608801.077
CNOR,demand_power,2019-01-18 13:00:00,-6877211.386
CNOR,demand_power,2019-01-18 14:00:00,-7300755.799
CNOR,demand_power,2019-01-18 15:00:00,-7660292.937
CNOR,demand_power,2019-01-18 16:00:00,-7857511.256
CNOR,demand_power,2019-01-18 17:00:00,-7933974.011
CNOR,demand_power,2019-01-18 18:00:00,-7732038.678
CNOR,demand_power,2019-01-18 19:00:00,-7514789.29
CNOR,demand_power,2019-01-18 20:00:00,-7122259.131
CNOR,demand_power,2019-01-18 21:00:00,-6618844.366
CNOR,demand_power,2019-01-18 22:00:00,-6117934.971
CNOR,demand_power,2019-01-18 23:00:00,-5558049.631
CNOR,demand_power,2019-01-19 00:00:00,-5062929.216
CNOR,demand_power,2019-01-19 01:00:00,-4794097.379
CNOR,demand_power,2019-01-19 02:00:00,-4596528.601
CNOR,demand_power,2019-01-19 03:00:00,-4488243.614
CNOR,demand_power,2019-01-19 04:00:00,-4545707.462
CNOR,demand_power,2019-01-19 05:00:00,-4923692.655
CNOR,demand_power,2019-01-19 06:00:00,-5913186.815
CNOR,demand_power,2019-01-19 07:00:00,-6971478.467
CNOR,demand_power,2019-01-19 08:00:00,-7723123.475
CNOR,demand_power,2019-01-19 09:00:00,-8129654.154
CNOR,demand_power,2019-01-19 10:00:00,-7917091.584
CNOR,demand_power,2019-01-19 11:00:00,-8123944.325
CNOR,demand_power,2019-01-19 12:00:00,-7522797.692
CNOR,demand_power,2019-01-19 13:00:00,-7309157.666
CNOR,demand_power,2019-01-19 14:00:00,-7702543.842
CNOR,demand_power,2019-01-19 15:00:00,-7644845.745
CNOR,demand_power,2019-01-19 16:00:00,-7607695.255
CNOR,demand_power,2019-01-19 17:00:00,-7778796.139
CNOR,demand_power,2019-01-19 18:00:00,-7670862.984
CNOR,demand_power,2019-01-19 19:00:00,-7512840.262
CNOR,demand_power,2019-01-19 20:00:00,-6987487.034
CNOR,demand_power,2019-01-19 21:00:00,-6529737.176
CNOR,demand_power,2019-01-19 22:00:00,-5950387.175
CNOR,demand_power,2019-01-19 23:00:00,-5444267.561
CNOR,demand_power,2019-01-20 00:00:00,-4961450.73
